Timestamp,x1,x2,x3,x4,x5,y1,y2,y3,y4,y5,rx,ry,r_yaw
1730821436467229440,2.87,0.57,2.05,-2.21,10.89,-1.82,9.56,0.56,7.26,-5.89,5.880981110037428,-2.5964099277326027,-2.224331919780444
1730821436567294464,2.87,0.57,2.05,-2.21,10.89,-1.81,9.6,0.6,7.27,-5.89,5.853201255382517,-2.622098520274068,-2.2317500472373824
1730821436667229440,2.86,0.57,2.05,-2.21,10.9,-1.8,9.65,0.65,7.27,-5.89,5.836489082329342,-2.6398179815222305,-2.2336080883928284
1730821436767279360,2.85,0.56,2.06,-2.21,10.9,-1.78,9.69,0.69,7.27,-5.89,5.8137644386003995,-2.668538191473483,-2.2374828772750974
1730821436867291392,2.84,0.56,2.06,-2.21,10.91,-1.77,9.73,0.73,7.27,-5.89,5.80013539247915,-2.710305234774641,-2.2404311286476797
1730821436967194368,2.84,0.56,2.06,-2.21,10.91,-1.75,9.78,0.77,7.27,-5.89,5.768619274830176,-2.722200426016361,-2.2364364474386527
1730821437067179520,2.83,0.56,2.06,-2.21,10.92,-1.74,9.82,0.81,7.27,-5.89,5.7411101510907905,-2.7527591419167736,-2.234623476109204
1730821437167241216,2.82,0.56,2.07,-2.21,10.93,-1.73,9.87,0.85,7.27,-5.89,5.721762498820813,-2.7664148263223236,-2.22948933292475
1730821437267239424,2.81,0.55,2.07,-2.21,10.93,-1.71,9.91,0.89,7.27,-5.89,5.701213847565301,-2.7882608514011222,-2.2210746882510937
1730821437367319296,2.81,0.55,2.07,-2.21,10.94,-1.7,9.95,0.93,7.27,-5.89,5.676466004838499,-2.8188232585707516,-2.202661158456502
1730821437467183360,2.8,0.55,2.07,-2.21,10.94,-1.69,10.0,0.98,7.28,-5.89,5.647675726198305,-2.8382017043499808,-2.174088850498735
1730821437567225344,2.8,0.55,2.08,-2.21,10.94,-1.69,10.05,0.99,7.28,-5.89,5.627466915566801,-2.873285844312531,-2.1459230043812116
1730821437667253504,2.8,0.55,2.08,-2.21,10.94,-1.69,10.11,1.01,7.28,-5.89,5.61734582524088,-2.8989514379053056,-2.1250538892348785
1730821437767251456,2.8,0.55,2.08,-2.21,10.94,-1.69,10.17,1.02,7.28,-5.89,5.596642425455894,-2.9233064509776003,-2.0976665468411633
1730821437867221248,2.8,0.55,2.09,-2.21,10.94,-1.69,10.23,1.04,7.28,-5.89,5.576887397599437,-2.9518683203181832,-2.0752877043949076
1730821437967222528,2.79,0.55,2.09,-2.21,10.94,-1.69,10.29,1.06,7.28,-5.89,5.555581558545045,-2.9877390178334515,-2.0569214540793697
1730821438067248384,2.79,0.55,2.09,-2.21,10.94,-1.7,10.34,1.07,7.28,-5.89,5.542114270712265,-3.0046268338258306,-2.0571190025948582
1730821438167333376,2.79,0.55,2.09,-2.21,10.94,-1.7,10.4,1.09,7.28,-5.89,5.52463178345438,-3.032790957478851,-2.057119700919771
1730821438267262208,2.79,0.55,2.1,-2.21,10.94,-1.7,10.46,1.11,7.28,-5.89,5.506726068468987,-3.0609248287971127,-2.0559863626705095
1730821438367304448,2.79,0.55,2.1,-2.21,10.94,-1.7,10.52,1.12,7.28,-5.89,5.486180255392373,-3.097904093524148,-2.053026357583568
1730821438467177472,2.79,0.55,2.1,-2.21,10.94,-1.7,10.57,1.14,7.29,-5.89,5.46739941217601,-3.127163124262153,-2.049753596791922
1730821438567189504,2.79,0.55,2.1,-2.21,10.94,-1.71,10.58,1.14,7.29,-5.89,5.454112987971168,-3.149610351411991,-2.046941675741676
1730821438667193344,2.79,0.55,2.11,-2.21,10.94,-1.71,10.58,1.14,7.29,-5.89,5.4362069075019654,-3.1766940688544363,-2.0423458480969403
1730821438767221248,2.78,0.55,2.11,-2.21,10.94,-1.71,10.59,1.14,7.29,-5.89,5.414636688564649,-3.214777181252008,-2.0383928773873623
1730821438867239168,2.78,0.55,2.11,-2.21,10.94,-1.71,10.6,1.14,7.29,-5.89,5.397272174717617,-3.243799310403128,-2.034701915208845
1730821438967246336,2.78,0.55,2.12,-2.21,10.94,-1.71,10.6,1.14,7.29,-5.89,5.383741166985953,-3.2635972012703647,-2.033165545001454
1730821439067262464,2.78,0.55,2.12,-2.21,10.94,-1.71,10.61,1.14,7.29,-5.89,5.36526874328059,-3.2941648967616404,-2.0300058125565608
1730821439167175424,2.78,0.55,2.12,-2.21,10.94,-1.72,10.61,1.14,7.29,-5.89,5.348707679625607,-3.324145281310254,-2.0260983305457945
1730821439267167232,2.78,0.56,2.12,-2.21,10.94,-1.72,10.62,1.14,7.29,-5.89,5.3267201871431284,-3.3605719077339735,-2.018868805992125
1730821439367237376,2.78,0.56,2.13,-2.21,10.94,-1.72,10.62,1.14,7.3,-5.89,5.314769185170925,-3.380171265065088,-2.009155999945975
1730821439467301376,2.78,0.56,2.13,-2.21,10.94,-1.72,10.63,1.14,7.3,-5.89,5.297810715732059,-3.4072885034068605,-1.9914170540309926
1730821439567334400,2.78,0.56,2.13,-2.21,10.94,-1.72,10.63,1.14,7.3,-5.89,5.281204451650546,-3.4368355108388005,-1.9693892450827295
1730821439667157504,2.77,0.56,2.14,-2.21,10.94,-1.73,10.63,1.14,7.3,-5.89,5.263355958613976,-3.4741675691936567,-1.9416525135086788
1730821439767175168,2.77,0.56,2.14,-2.21,10.94,-1.73,10.63,1.14,7.3,-5.89,5.25203486505306,-3.4928823870772305,-1.9256208626456024
1730821439867159296,2.77,0.56,2.14,-2.21,10.94,-1.73,10.62,1.14,7.3,-5.89,5.237216993889817,-3.5214017074048662,-1.908211536492292
1730821439967186176,2.77,0.56,2.14,-2.21,10.94,-1.73,10.62,1.14,7.3,-5.89,5.223933821681532,-3.5502543107966256,-1.9003777106273474
1730821440067213312,2.77,0.56,2.15,-2.21,10.94,-1.73,10.62,1.14,7.3,-5.89,5.2121778105404,-3.579868071918863,-1.90087277221474
1730821440167273216,2.77,0.56,2.15,-2.21,10.94,-1.73,10.62,1.14,7.3,-5.89,5.196184942758142,-3.617507528061033,-1.9031098792586485
1730821440267254272,2.77,0.56,2.15,-2.21,10.94,-1.74,10.62,1.14,7.31,-5.89,5.187034187981746,-3.6383907597354583,-1.9049414702182856
1730821440367301376,2.77,0.56,2.15,-2.21,10.94,-1.74,10.62,1.14,7.31,-5.89,5.174435746052192,-3.668131004660043,-1.8964971835975015
1730821440467263488,2.76,0.56,2.16,-2.21,10.94,-1.74,10.62,1.14,7.31,-5.89,5.16275559079771,-3.698071064181486,-1.8763113069901505
1730821440567269376,2.76,0.56,2.16,-2.21,10.94,-1.74,10.62,1.14,7.3,-5.89,5.1513686908488285,-3.7306422217055877,-1.8533163174587057
1730821440667247360,2.76,0.56,2.16,-2.21,10.94,-1.74,10.62,1.14,7.3,-5.89,5.137892133239587,-3.769072568222649,-1.8267472939916085
1730821440767245312,2.76,0.56,2.17,-2.21,10.94,-1.74,10.62,1.14,7.29,-5.89,5.131051142692702,-3.792144680314459,-1.8117903506227997
1730821440867241472,2.76,0.56,2.17,-2.21,10.94,-1.74,10.62,1.14,7.29,-5.89,5.120967061843954,-3.822905885575791,-1.7939785077993449
1730821440967225344,2.76,0.56,2.17,-2.21,10.94,-1.74,10.61,1.14,7.28,-5.89,5.110232133937308,-3.8529208849445893,-1.7866856880716264
1730821441067258368,2.76,0.56,2.17,-2.21,10.94,-1.74,10.61,1.14,7.28,-5.89,5.101402843595803,-3.884299983178814,-1.7877234314600001
1730821441167170304,2.76,0.56,2.18,-2.21,10.93,-1.74,10.61,1.14,7.27,-5.89,5.090449199289787,-3.9229885622691625,-1.7910066268037086
1730821441267194624,2.75,0.56,2.18,-2.21,10.93,-1.74,10.61,1.14,7.26,-5.89,5.083070194570045,-3.949850414244604,-1.7912338551115192
1730821441367192576,2.75,0.56,2.18,-2.21,10.93,-1.74,10.61,1.14,7.26,-5.89,5.073345953097251,-3.98365788832146,-1.7917007301326748
1730821441467132416,2.75,0.56,2.18,-2.21,10.93,-1.74,10.61,1.14,7.25,-5.89,5.063020379799214,-4.015058912616393,-1.7920865386023606
1730821441567129344,2.75,0.56,2.19,-2.21,10.93,-1.74,10.61,1.14,7.25,-5.89,5.051355031891033,-4.055989762354656,-1.7992213345501238
1730821441667225344,2.75,0.56,2.19,-2.21,10.93,-1.74,10.61,1.14,7.25,-5.89,5.041376117696267,-4.084968671460139,-1.8113242435136052
1730821441767213312,2.75,0.57,2.19,-2.21,10.93,-1.74,10.61,1.14,7.25,-5.89,5.0346024919234225,-4.107383503507669,-1.8241458451086014
1730821441867195392,2.75,0.57,2.2,-2.21,10.93,-1.74,10.61,1.14,7.25,-5.89,5.0246292958527565,-4.1403407949166535,-1.8408360402983273
1730821441967293440,2.75,0.57,2.2,-2.21,10.93,-1.74,10.61,1.14,7.25,-5.89,5.0133070944423554,-4.171040547392064,-1.8575062435170124
1730821442067261440,2.75,0.57,2.2,-2.21,10.92,-1.74,10.6,1.14,7.25,-5.89,5.00219805070248,-4.210928946913862,-1.8641371211618425
1730821442167253504,2.74,0.57,2.2,-2.21,10.92,-1.74,10.6,1.14,7.25,-5.89,4.989693140145108,-4.244814683725463,-1.8609790083475801
1730821442267201536,2.74,0.57,2.21,-2.21,10.92,-1.74,10.6,1.14,7.25,-5.89,4.982028083597978,-4.264484615690382,-1.8577117732079156
1730821442367233536,2.74,0.57,2.21,-2.21,10.92,-1.74,10.6,1.14,7.25,-5.89,4.973684910740917,-4.285521873094311,-1.8624113431881673
1730821442467311360,2.74,0.57,2.21,-2.21,10.92,-1.74,10.6,1.14,7.25,-5.89,4.972028005958587,-4.295165654990717,-1.8637522941026132
1730821442567339520,2.74,0.57,2.21,-2.21,10.92,-1.74,10.6,1.14,7.25,-5.89,4.972616868941886,-4.296917223545092,-1.8609344446231801
1730821442667319296,2.74,0.57,2.22,-2.21,10.92,-1.74,10.6,1.14,7.24,-5.89,4.973380209632452,-4.29613607561978,-1.8513223930514862
1730821442767130624,2.74,0.57,2.22,-2.21,10.92,-1.74,10.6,1.14,7.24,-5.88,4.97119796157074,-4.290785005709212,-1.762547676423875
1730821442867225344,2.74,0.57,2.22,-2.21,10.92,-1.74,10.6,1.14,7.24,-5.88,4.971799314475368,-4.289129296052604,-1.599655860030149
1730821442967172352,2.73,0.57,2.23,-2.21,10.91,-1.74,10.6,1.14,7.24,-5.88,4.972867936806305,-4.291345402806678,-1.3788825109983422
1730821443067169536,2.73,0.57,2.23,-2.21,10.91,-1.74,10.6,1.14,7.24,-5.88,4.973394743829372,-4.295245244749694,-1.201638745062951
1730821443167267328,2.73,0.57,2.23,-2.21,10.91,-1.74,10.59,1.14,7.24,-5.88,4.975505635634724,-4.2947761590501905,-1.068500399063229
1730821443267306240,2.73,0.57,2.23,-2.21,10.91,-1.74,10.59,1.14,7.24,-5.88,4.977810006897586,-4.297317404830096,-0.8913401997751995
1730821443367177216,2.73,0.57,2.24,-2.21,10.91,-1.74,10.59,1.14,7.24,-5.88,4.979939280760705,-4.296630382617849,-0.6689920008426068
1730821443467270400,2.73,0.57,2.24,-2.21,10.91,-1.74,10.59,1.14,7.24,-5.88,4.979853591306373,-4.296256651020174,-0.535163281016297
1730821443567250176,2.74,0.57,2.24,-2.21,10.91,-1.74,10.59,1.14,7.24,-5.88,4.984413611814295,-4.2931598700404905,-0.3573464277831827
1730821443667149312,2.74,0.58,2.24,-2.21,10.91,-1.74,10.59,1.14,7.24,-5.88,4.9831412430463775,-4.293032436561953,-0.17813135271068617
1730821443767263488,2.75,0.58,2.25,-2.21,10.91,-1.74,10.59,1.14,7.24,-5.88,4.984041053381912,-4.291190816880352,0.045994168095024636
1730821443867270400,2.76,0.58,2.25,-2.21,10.9,-1.74,10.59,1.14,7.24,-5.88,4.98536146265641,-4.289673836682545,0.22581935110295254
1730821443967210240,2.76,0.58,2.25,-2.21,10.9,-1.74,10.59,1.14,7.24,-5.88,4.983386838670499,-4.287413766133032,0.3605937253508451
1730821444067210496,2.77,0.59,2.26,-2.21,10.9,-1.74,10.59,1.14,7.24,-5.88,4.983198879881911,-4.2854792645403865,0.5405715371410388
1730821444167159296,2.78,0.59,2.26,-2.21,10.9,-1.74,10.59,1.14,7.23,-5.88,4.981408289510357,-4.281716327157213,0.7200827922009596
1730821444267233280,2.79,0.59,2.26,-2.21,10.9,-1.74,10.58,1.14,7.23,-5.87,4.980710254569878,-4.278122665013727,0.9006839807431427
1730821444367335680,2.79,0.59,2.26,-2.21,10.9,-1.74,10.58,1.14,7.23,-5.87,4.983943813086105,-4.2736320753015855,1.1204927740886663
1730821444467296256,2.8,0.6,2.27,-2.21,10.9,-1.74,10.58,1.14,7.23,-5.87,4.993238337283496,-4.270242812928186,1.1625202304353854
1730821444567314432,2.82,0.58,2.27,-2.21,10.9,-1.74,10.58,1.14,7.23,-5.87,4.989419576959399,-4.2629964438647265,1.1562558236462555
1730821444667186432,2.84,0.57,2.27,-2.21,10.9,-1.74,10.58,1.14,7.23,-5.87,4.988070271393986,-4.269207752281652,1.1642769027574191
1730821444767305472,2.86,0.56,2.27,-2.21,10.89,-1.74,10.58,1.14,7.23,-5.87,4.986632516018874,-4.265925793470466,1.162809829503639
1730821444867301376,2.88,0.55,2.28,-2.21,10.89,-1.74,10.58,1.14,7.23,-5.87,4.984262730243538,-4.270120315776962,1.1644709413507113
1730821444967295488,2.9,0.54,2.28,-2.21,10.89,-1.74,10.58,1.14,7.23,-5.87,4.984568886000746,-4.269147546201989,1.1656521411857033
1730821445067285504,2.92,0.52,2.28,-2.21,10.89,-1.74,10.58,1.14,7.23,-5.87,4.982037207541666,-4.269709610904249,1.1666642651671146
1730821445167129344,2.93,0.51,2.29,-2.21,10.89,-1.74,10.58,1.14,7.23,-5.87,4.979849303117245,-4.267741001903239,1.1686277464520496
1730821445267214592,2.95,0.5,2.29,-2.21,10.89,-1.74,10.58,1.14,7.23,-5.87,4.9794028251684725,-4.268966328597722,1.168461304008708
1730821445367276544,2.97,0.49,2.29,-2.21,10.89,-1.74,10.57,1.14,7.23,-5.87,4.980179654436145,-4.266968606470693,1.1689777457267858
1730821445467285504,2.99,0.48,2.29,-2.21,10.89,-1.74,10.57,1.14,7.23,-5.87,4.980102893099441,-4.268775062013857,1.169147868183193
1730821445567228672,3.01,0.45,2.39,-2.18,10.83,-1.73,10.54,1.12,7.21,-5.83,4.983752164452627,-4.261855262196235,1.1623946029351946
1730821445667189248,3.04,0.43,2.48,-2.15,10.78,-1.72,10.51,1.11,7.2,-5.8,4.991129713805004,-4.246983320546042,1.1347117936318565
1730821445767114496,3.06,0.41,2.57,-2.12,10.72,-1.71,10.47,1.09,7.18,-5.77,4.992290687930643,-4.2252812936886155,1.1105739875083422
1730821445867045376,3.08,0.39,2.67,-2.09,10.67,-1.7,10.44,1.07,7.17,-5.73,5.003529909729014,-4.2067867846591,1.0993341931465175
1730821445967111424,3.1,0.37,2.76,-2.06,10.61,-1.69,10.41,1.06,7.16,-5.7,5.022170812271151,-4.182135338143362,1.096731417527667
1730821446067150336,3.12,0.35,2.85,-2.03,10.56,-1.67,10.38,1.04,7.14,-5.67,5.033087000416441,-4.160441285038699,1.096960521505703
1730821446167170560,3.14,0.32,2.95,-2.0,10.5,-1.66,10.34,1.02,7.13,-5.64,5.045441944834748,-4.140238143919957,1.0935930499166466
1730821446267140352,3.17,0.3,3.04,-1.97,10.45,-1.65,10.31,1.01,7.12,-5.6,5.055205248773369,-4.119265073684268,1.0900782326375011
1730821446367099648,3.19,0.28,3.13,-1.94,10.39,-1.64,10.28,0.99,7.1,-5.57,5.0637024801469,-4.105108585737751,1.0876279960212596
1730821446467045632,3.21,0.26,3.23,-1.91,10.34,-1.63,10.24,0.98,7.09,-5.54,5.074655737559192,-4.087550855569129,1.0864653892995633
1730821446567115520,3.23,0.21,3.33,-1.88,10.25,-1.61,10.18,0.95,7.06,-5.47,5.087272059552711,-4.062530084009255,1.0857629399099211
1730821446667122432,3.26,0.17,3.44,-1.86,10.17,-1.59,10.12,0.93,7.02,-5.41,5.098751577386146,-4.042684857710322,1.0886328073912768
1730821446767124480,3.29,0.12,3.55,-1.83,10.08,-1.57,10.06,0.9,6.99,-5.34,5.107990076933837,-4.030664162945394,1.09081977414797
1730821446867222272,3.31,0.08,3.66,-1.81,10.0,-1.55,10.0,0.88,6.96,-5.27,5.118848540773087,-4.0111610630452645,1.0922425490416858
1730821446967245312,3.34,0.03,3.76,-1.78,9.91,-1.53,9.94,0.85,6.92,-5.21,5.1337466538436,-3.988883237640371,1.0908423992975502
1730821447067217408,3.37,-0.01,3.87,-1.76,9.83,-1.52,9.88,0.83,6.89,-5.14,5.143455846759519,-3.972330933134408,1.0896080965310864
1730821447167222272,3.39,-0.06,3.98,-1.74,9.74,-1.5,9.82,0.8,6.86,-5.08,5.1580672189718415,-3.955942305290411,1.086860245606021
1730821447267226112,3.42,-0.1,4.08,-1.71,9.66,-1.48,9.76,0.78,6.83,-5.01,5.1665962786462645,-3.941230558117568,1.078078940987566
1730821447367196416,3.45,-0.15,4.19,-1.69,9.57,-1.46,9.7,0.75,6.79,-4.94,5.177717537592662,-3.924001409264776,1.062989256537479
1730821447467171328,3.47,-0.2,4.3,-1.66,9.49,-1.44,9.64,0.73,6.76,-4.88,5.190968861791909,-3.9033759933252465,1.0620318211162225
1730821447567200512,3.51,-0.24,4.4,-1.63,9.42,-1.42,9.59,0.7,6.73,-4.79,5.2047882193315065,-3.886317882292781,1.0665080075641304
1730821447667156224,3.54,-0.28,4.5,-1.6,9.34,-1.41,9.53,0.67,6.71,-4.69,5.213705772180733,-3.8672369237997466,1.0720250895077603
1730821447767516416,3.58,-0.32,4.6,-1.57,9.27,-1.4,9.48,0.65,6.69,-4.6,5.230433882316921,-3.8439926594501728,1.0820666350350572
1730821447867114240,3.62,-0.36,4.7,-1.54,9.2,-1.38,9.42,0.62,6.66,-4.51,5.242453815097942,-3.8185232902387387,1.0968471297727906
1730821447967186432,3.65,-0.4,4.8,-1.51,9.13,-1.37,9.37,0.59,6.64,-4.41,5.255989601005805,-3.8016876879925072,1.1124438230808182
1730821448067179520,3.69,-0.44,4.91,-1.48,9.06,-1.36,9.31,0.56,6.61,-4.32,5.265523817412302,-3.7840021481567074,1.1269900113643565
1730821448167025408,3.72,-0.48,5.01,-1.45,8.99,-1.34,9.26,0.54,6.59,-4.23,5.2815890270404475,-3.7641961276506004,1.1470474498893797
1730821448267155456,3.76,-0.52,5.11,-1.42,8.92,-1.33,9.2,0.51,6.56,-4.13,5.298114169313539,-3.7347083592526067,1.1760666313236625
1730821448367047424,3.8,-0.56,5.21,-1.39,8.85,-1.32,9.15,0.48,6.54,-4.04,5.311826991050416,-3.7081785205465687,1.1993405789367286
1730821448467111424,3.83,-0.6,5.31,-1.36,8.77,-1.3,9.09,0.45,6.51,-3.95,5.325159287719499,-3.6819284055647934,1.2241923949763038
1730821448567016448,3.86,-0.67,5.41,-1.32,8.71,-1.32,9.04,0.43,6.49,-3.82,5.33467113951518,-3.661932791389684,1.2403148131465251
1730821448667043328,3.88,-0.74,5.52,-1.28,8.65,-1.35,8.99,0.4,6.47,-3.69,5.351398043532322,-3.6270559108350664,1.255413826717419
1730821448767105280,3.91,-0.81,5.62,-1.24,8.58,-1.37,8.94,0.38,6.45,-3.57,5.364039270811843,-3.5987067470015366,1.2518441177617108
1730821448867122432,3.94,-0.88,5.72,-1.19,8.52,-1.39,8.89,0.36,6.44,-3.44,5.37663975467831,-3.565868583312329,1.2483872180188205
1730821448967054336,3.96,-0.95,5.82,-1.15,8.46,-1.41,8.84,0.33,6.42,-3.31,5.387346213076869,-3.5468802574990845,1.2446434738771066
1730821449067037440,3.99,-1.02,5.92,-1.11,8.4,-1.43,8.8,0.31,6.4,-3.19,5.409282355869932,-3.4929855720174583,1.2464997155872104
1730821449167070464,4.02,-1.09,6.02,-1.07,8.33,-1.46,8.75,0.28,6.38,-3.06,5.421255901678469,-3.4625644890474496,1.2461867720485293
1730821449267093504,4.04,-1.16,6.12,-1.03,8.27,-1.48,8.7,0.26,6.36,-2.94,5.437341732614424,-3.4297552150510717,1.2444091901430787
1730821449367138304,4.07,-1.23,6.23,-0.99,8.21,-1.5,8.65,0.23,6.34,-2.81,5.448081675331695,-3.4108018646102702,1.244338387574818
1730821449467060224,4.1,-1.3,6.33,-0.95,8.14,-1.52,8.6,0.21,6.32,-2.68,5.463743948908249,-3.368271551338446,1.2408903685235144
1730821449567135232,4.12,-1.37,6.43,-0.93,8.08,-1.52,8.56,0.19,6.25,-2.6,5.473329928137877,-3.3385187777130754,1.2393565692648463
1730821449667085312,4.14,-1.44,6.54,-0.92,8.01,-1.52,8.52,0.17,6.18,-2.52,5.480194158994014,-3.3245366027023864,1.237837304663269
1730821449767127296,4.17,-1.52,6.64,-0.91,7.95,-1.52,8.48,0.16,6.11,-2.44,5.495393202086732,-3.2953978214273913,1.239556205560634
1730821449867067392,4.19,-1.59,6.74,-0.89,7.88,-1.52,8.44,0.14,6.05,-2.37,5.510844403435801,-3.2574361406661794,1.2409160003862032
1730821449967085312,4.22,-1.66,6.85,-0.88,7.81,-1.52,8.41,0.12,5.98,-2.29,5.527892070341359,-3.2285926415216566,1.2415025710009253
1730821450067093248,4.24,-1.73,6.95,-0.87,7.75,-1.52,8.37,0.11,5.91,-2.21,5.547476643238696,-3.1975473122668614,1.2403210789511725
1730821450167066368,4.26,-1.8,7.06,-0.85,7.68,-1.52,8.33,0.09,5.84,-2.13,5.551158144223894,-3.173467950122591,1.2393530409141622
1730821450266989568,4.29,-1.88,7.16,-0.84,7.62,-1.52,8.29,0.08,5.77,-2.05,5.56873072627954,-3.1371907172002835,1.2400626558183068
1730821450367108352,4.31,-1.95,7.27,-0.82,7.55,-1.52,8.25,0.06,5.7,-1.97,5.583467020460191,-3.1023562666172477,1.2414357256213804
1730821450467057408,4.34,-2.02,7.37,-0.81,7.48,-1.52,8.21,0.04,5.63,-1.89,5.599395425047563,-3.0676085514844793,1.2405632362914025
1730821450567012352,4.37,-2.08,7.47,-0.83,7.43,-1.58,8.15,0.01,5.56,-1.82,5.614481011061816,-3.05248025775252,1.2441716434989736
1730821450667055360,4.41,-2.13,7.58,-0.85,7.38,-1.64,8.09,-0.02,5.48,-1.76,5.630245833698129,-3.0234429913325953,1.247986063132568
1730821450767020544,4.44,-2.19,7.68,-0.88,7.33,-1.69,8.03,-0.06,5.4,-1.69,5.640365378055228,-2.9976041243839533,1.2506217362583483
1730821450866936320,4.48,-2.25,7.79,-0.9,7.28,-1.75,7.97,-0.09,5.33,-1.62,5.655081379111812,-2.9698577871206644,1.25244829458948
1730821450967068416,4.52,-2.31,7.89,-0.92,7.22,-1.81,7.91,-0.12,5.25,-1.56,5.65989327329622,-2.9399698080158836,1.254624636089194
1730821451066962432,4.55,-2.36,8.0,-0.94,7.17,-1.87,7.85,-0.16,5.17,-1.49,5.678062462987352,-2.9040063341268185,1.2578423966180292
1730821451167160576,4.59,-2.42,8.1,-0.96,7.12,-1.92,7.79,-0.19,5.1,-1.43,5.688903184950288,-2.873248687084015,1.260282159999404
1730821451267090432,4.62,-2.48,8.2,-0.99,7.07,-1.98,7.73,-0.22,5.02,-1.36,5.697408322284421,-2.8509076106754856,1.2616836070358024
1730821451367153408,4.66,-2.54,8.31,-1.01,7.02,-2.04,7.67,-0.25,4.94,-1.3,5.711529978566889,-2.8208282450052904,1.2627064643061836
1730821451466967296,4.7,-2.6,8.41,-1.03,6.96,-2.1,7.61,-0.29,4.87,-1.23,5.722771398830899,-2.790748643659184,1.2638933298745711
1730821451566901504,4.74,-2.66,8.51,-1.07,6.89,-2.15,7.58,-0.34,4.79,-1.17,5.734305500811438,-2.7538780839721593,1.2669020757919436
1730821451666920448,4.79,-2.72,8.6,-1.12,6.83,-2.21,7.54,-0.4,4.72,-1.11,5.7442278576899195,-2.7304531561889935,1.2803651266609883
1730821451767112448,4.83,-2.79,8.7,-1.16,6.76,-2.26,7.51,-0.45,4.64,-1.06,5.759494440579848,-2.7009693687218057,1.3063187388491706
1730821451866964480,4.88,-2.85,8.8,-1.21,6.69,-2.32,7.48,-0.51,4.57,-1.0,5.77629012004326,-2.6707816842084164,1.334057831664859
1730821451967084288,4.92,-2.92,8.89,-1.25,6.62,-2.37,7.45,-0.56,4.5,-0.94,5.784781625294218,-2.6348961546669583,1.3628670076512606
1730821452067072512,4.97,-2.98,8.99,-1.29,6.55,-2.43,7.41,-0.62,4.42,-0.88,5.793117713631449,-2.6121221674449293,1.3806772534888987
1730821452167019520,5.02,-3.05,9.08,-1.34,6.48,-2.48,7.38,-0.67,4.35,-0.83,5.803878364170856,-2.5841153316971335,1.404260201009867
1730821452267123456,5.06,-3.11,9.18,-1.38,6.41,-2.54,7.35,-0.73,4.27,-0.77,5.806930996024388,-2.5530455243326005,1.4209323951128168
1730821452367164416,5.11,-3.18,9.28,-1.43,6.35,-2.59,7.31,-0.78,4.2,-0.71,5.818201249390361,-2.5141468018612088,1.4311230901735614
1730821452467072256,5.15,-3.24,9.37,-1.47,6.28,-2.65,7.28,-0.84,4.13,-0.65,5.822950768407571,-2.490131009771224,1.4229253273245528
1730821452567195392,5.19,-3.31,9.46,-1.48,6.18,-2.64,7.25,-0.9,4.06,-0.59,5.836051464965283,-2.4670428562517577,1.4101125248647133
1730821452667021312,5.24,-3.37,9.55,-1.49,6.09,-2.64,7.21,-0.97,3.99,-0.53,5.8411108524324264,-2.437087035308118,1.3884316652809494
1730821452767008256,5.28,-3.44,9.64,-1.49,6.0,-2.64,7.17,-1.03,3.92,-0.46,5.855079050162127,-2.4084081365122625,1.3703437028997478
1730821452866964224,5.32,-3.5,9.74,-1.5,5.9,-2.63,7.14,-1.1,3.85,-0.4,5.861430042490776,-2.360687698562097,1.3543800198256775
1730821452967009280,5.37,-3.57,9.83,-1.51,5.81,-2.63,7.1,-1.16,3.78,-0.34,5.872275780073803,-2.3455962862600432,1.3633130010369567
1730821453067004416,5.41,-3.63,9.92,-1.52,5.72,-2.63,7.07,-1.23,3.71,-0.27,5.8786167631873525,-2.317713037287552,1.3545151342035464
1730821453167192576,5.45,-3.7,10.01,-1.53,5.62,-2.63,7.03,-1.3,3.65,-0.21,5.890295694024276,-2.2824498907571713,1.3581290544418014
1730821453267013376,5.5,-3.76,10.1,-1.53,5.53,-2.62,7.0,-1.36,3.58,-0.15,5.902811691756714,-2.2072150162128863,1.352147877433435
1730821453367039488,5.54,-3.83,10.19,-1.54,5.44,-2.62,6.96,-1.43,3.51,-0.09,5.909977350486265,-2.1799200736434896,1.3478326629996376
1730821453467081216,5.58,-3.89,10.28,-1.55,5.34,-2.62,6.92,-1.49,3.44,-0.02,5.921809792351629,-2.146001698786348,1.3429277904789696
1730821453567143424,5.63,-3.95,10.34,-1.54,5.26,-2.6,6.87,-1.55,3.4,0.02,5.931327676776769,-2.1132832991255386,1.3369711073921824
1730821453667106304,5.68,-4.02,10.39,-1.52,5.17,-2.58,6.82,-1.61,3.36,0.07,5.943873310665369,-2.071906222703158,1.3319200004894256
1730821453767087360,5.73,-4.08,10.45,-1.51,5.09,-2.56,6.77,-1.68,3.32,0.11,5.950941389951251,-2.0499266797264117,1.3279050451805394
1730821453867087360,5.79,-4.14,10.51,-1.5,5.0,-2.54,6.72,-1.74,3.27,0.15,5.961297066369765,-2.0189732172919883,1.3169714001062987
1730821453967118592,5.84,-4.2,10.57,-1.48,4.92,-2.52,6.66,-1.8,3.23,0.2,5.972331664184226,-1.9895215857462127,1.299449700874044
1730821454067120640,5.89,-4.27,10.62,-1.47,4.83,-2.5,6.61,-1.86,3.19,0.24,5.986055015462844,-1.9527079276908643,1.278680213647251
1730821454167106304,5.94,-4.33,10.68,-1.46,4.75,-2.48,6.56,-1.92,3.15,0.29,5.995337159447365,-1.9250641939359894,1.2608925881577746
