timestamp,x,y,column,robot_x,robot_y,robot_yaw_rad
1730220644992188416,8.91,-1.32,5,9.869422613163676,-1.5785528170685004,3.085961117750984
1730220645092243456,8.9,-1.33,5,9.869422625887516,-1.578552817787822,3.085962510059324
1730220645192203520,8.89,-1.33,5,9.86942259364738,-1.5785528159972595,3.086054747654138
1730220645292153344,8.89,-1.34,5,9.869422605296013,-1.5785528166475766,3.086038213572821
1730220645392299520,8.88,-1.34,5,9.869422586682692,-1.5785528156168491,3.086155887860348
1730220645492201216,8.87,-1.33,5,9.86942258584946,-1.5785528155719268,3.0861870865018477
1730220645592039680,8.87,-1.32,5,9.869422606149406,-1.578552816703266,3.086142746117192
1730220645692127488,8.86,-1.32,5,9.869422590307831,-1.5785528158268214,3.086098561366926
1730220645792242176,8.86,-1.31,5,9.869422577174443,-1.57855281509949,3.086193622159512
1730220645892172288,8.85,-1.3,5,9.869422603703349,-1.5785528165657567,3.086442804382781
1730220645992160256,8.85,-1.3,5,9.869422582512094,-1.5785528153921775,3.0866217356635395
1730220646092187392,8.84,-1.29,5,9.86942258687911,-1.5785528156305468,3.086663565698563
1730220646192121600,8.84,-1.28,5,9.869422581632314,-1.578552815340963,3.086739064267156
1730220646292058368,8.83,-1.28,5,9.86942258801228,-1.5785528156910893,3.0866694108534607
1730220646392108544,8.81,-1.27,5,9.869422586632531,-1.5785528156157898,3.0865723349671965
1730220646492121344,8.79,-1.27,5,9.869422581452174,-1.578552815330325,3.086712237618123
1730220646592024576,8.77,-1.27,5,9.869422587787998,-1.5785528156771051,3.086768038879519
1730220646692125440,8.75,-1.26,5,9.86942259547914,-1.578552816098482,3.086767062262981
1730220646792042496,8.72,-1.26,5,9.869422581492726,-1.578552815330701,3.086669493421736
1730220646892040448,8.7,-1.26,5,9.86942258755216,-1.5785528156645658,3.08652438222269
1730220646992076288,8.68,-1.25,5,9.869422594131024,-1.5785528160260327,3.086748004344835
1730220647092076288,8.66,-1.25,5,9.869422592936932,-1.578552815956222,3.0870183490391607
1730220647192028416,8.64,-1.25,5,9.86942258789366,-1.5785528156781852,3.086972157755627
1730220647291919360,8.61,-1.24,5,9.869422592672512,-1.578552815940597,3.0868435338798794
1730220647392151296,8.59,-1.24,5,9.869422586926545,-1.5785528156260933,3.0867920505795574
1730220647492119296,8.57,-1.24,5,9.86942258679536,-1.5785528156189932,3.086767819392722
1730220647592070400,8.55,-1.23,5,9.869422592527611,-1.5785528159343916,3.0867130930758
1730220647692065280,8.53,-1.23,5,9.869422588129185,-1.57855281569201,3.086755780990719
1730220647792096256,8.51,-1.23,5,9.869418765187506,-1.5785526059888093,3.086797642031436
1730220647892088320,8.48,-1.22,5,9.869401998920305,-1.5785516869203675,3.086880709231283
1730220647992028160,8.46,-1.22,5,9.869383825365327,-1.578550691561144,3.086844403372187
1730220648092135424,8.44,-1.22,5,9.869382969750957,-1.5785506446828954,3.086734068916137
1730220648192127488,8.42,-1.21,5,9.869383262594445,-1.578550660702975,3.0866054313814377
1730220648292147456,8.4,-1.21,5,9.869383257783989,-1.578550660438875,3.086570439070244
1730220648392094464,8.29,-1.2,5,9.869383272760844,-1.5785506612627245,3.086657448768074
1730220648492171264,8.18,-1.2,5,9.869383244847604,-1.5785506597270162,3.086692130233342
1730220648592098560,8.07,-1.19,5,9.869383257857432,-1.5785506604422384,3.086685461496419
1730220648692143360,7.97,-1.19,5,9.869383270788097,-1.5785506611541482,3.086559390231599
1730220648792206336,7.86,-1.18,5,9.869383278506303,-1.5785506615834106,3.086506900056698
1730220648892128512,7.75,-1.17,5,9.868616304243863,-1.578506831659698,3.0819665730522345
1730220648992070400,7.64,-1.17,5,9.860760073338849,-1.5780326502946898,3.079797034026793
1730220649092080384,7.53,-1.16,5,9.84477707928023,-1.5770230412838189,3.0763151512570914
1730220649192122368,7.43,-1.16,5,9.8211377549012,-1.5754548224010714,3.073678671450854
1730220649292122368,7.32,-1.15,5,9.790170003002476,-1.5733048358767672,3.0703185007790266
1730220649392047360,7.21,-1.14,5,9.761840440560988,-1.571220667175798,3.0658501423560134
1730220649492142336,7.09,-1.14,5,9.7227774081101,-1.5639345612360636,3.0592112345528752
1730220649592020224,6.98,-1.13,5,9.687885438360814,-1.5609944319179052,3.055499266591878
1730220649692016384,6.86,-1.12,5,9.652888252153993,-1.5579145015227729,3.052053321601085
1730220649792038400,6.75,-1.12,5,9.61751267589398,-1.5546906728156853,3.049173839854627
1730220649891991296,6.63,-1.11,5,9.581232336141218,-1.5453669869122908,3.036553749264009
1730220649992055296,6.52,-1.1,5,9.544988850350029,-1.5414813223204826,3.032480653954867
1730220650091940352,6.41,-1.1,5,9.508261287837918,-1.5373897684768436,3.0283294680422044
1730220650192044544,6.29,-1.09,5,9.4694260521478,-1.532907312770834,3.0242632022009244
1730220650291980544,6.18,-1.08,5,9.425625002969678,-1.5209575867723242,3.01553738421646
1730220650392060160,6.11,-1.09,5,9.383327770951349,-1.5155261680507852,3.011769456921811
1730220650492013568,6.04,-1.09,5,9.341240150682292,-1.5099314008408258,3.006903159915672
1730220650591975424,5.98,-1.09,5,9.289697266770018,-1.497292261598097,2.997455067722564
1730220650691981312,5.91,-1.1,5,9.252143868397477,-1.4917487540982457,2.9926697532738054
1730220650791998464,5.84,-1.1,5,9.209946231681643,-1.4853352121738783,2.988234914679338
1730220650891977216,5.77,-1.1,5,9.161676946092532,-1.470815723836072,2.982609896782772
1730220650992058624,5.71,-1.11,5,9.118718184074526,-1.463856849615579,2.9787475022213137
1730220651092123392,5.64,-1.11,5,9.07216522095649,-1.4561162143972748,2.9743741966467585
1730220651192045568,5.57,-1.12,5,9.02036596847522,-1.441795094950156,2.965844508660949
1730220651292114432,5.5,-1.12,5,8.971468911657714,-1.4330252528809244,2.9622789817544595
1730220651392038656,5.49,-1.12,5,8.921263083582062,-1.423818698881453,2.957486436810864
1730220651492051712,5.48,-1.12,5,8.864554595888125,-1.4071141882324425,2.9483298101481785
1730220651592058368,5.47,-1.11,5,8.810107192995595,-1.396321975451526,2.9420288657781524
1730220651691991552,5.46,-1.11,5,8.747894328801879,-1.3835913718938555,2.93644164287722
1730220651792039424,5.45,-1.11,5,8.67276981937274,-1.3651286384313783,2.929590191159054
1730220651891973376,5.44,-1.11,5,8.603289593245194,-1.349925521065785,2.9215757968222658
1730220651992016640,5.42,-1.11,5,8.520483410423765,-1.3307396738417696,2.912612695283776
1730220652091928576,5.41,-1.1,5,8.446112897710238,-1.313179296281546,2.906527134325002
1730220652192013568,5.4,-1.1,5,8.361878406609865,-1.2864230406583632,2.8948377630389746
1730220652292043520,5.39,-1.1,5,8.29543716388481,-1.269473798379252,2.8904140364057644
1730220652392045312,5.39,-1.1,5,8.21068765753613,-1.2424805637530203,2.9014007620964906
1730220652492123392,5.39,-1.1,5,8.136541678595773,-1.225364752186702,2.931671582216288
1730220652591953408,5.39,-1.1,5,8.065558115396076,-1.2050466117187002,2.9550301710887887
1730220652691918592,5.39,-1.1,5,7.990174666584702,-1.1907628745454402,2.9528971934357684
1730220652791887616,5.39,-1.1,5,7.901710749581758,-1.1676976454491843,2.932342098306342
1730220652891995392,5.38,-1.1,5,7.821537284317518,-1.1483238048918412,2.8650653905854395
1730220652991922432,5.38,-1.1,5,7.736258420150771,-1.118702812172844,2.770427928150244
1730220653092044288,5.38,-1.1,5,7.656660524706533,-1.0835246388987665,2.669112025807665
1730220653192009472,5.38,-1.1,5,7.582686951524607,-1.035535947537599,2.5632764737610465
1730220653292050432,5.38,-1.1,5,7.511704267644157,-0.9843738535340314,2.460063399364341
1730220653392005376,5.38,-1.1,5,7.444007797351681,-0.926402863667566,2.3549649783241766
1730220653491978496,5.38,-1.1,5,7.389598717253399,-0.8661623073619151,2.254855023612233
1730220653592045312,5.38,-1.09,5,7.340922348146911,-0.7932393782704739,2.220147453040592
1730220653691993600,5.38,-1.09,5,7.283475288832474,-0.7167626201175963,2.2074296639998567
1730220653791991552,5.37,-1.09,5,7.22951170560785,-0.6476172795753816,2.1955686514185326
1730220653892037376,5.37,-1.09,5,7.181333123327136,-0.5802009956036429,2.1873736412931084
1730220653992033536,5.37,-1.09,5,7.123152340081743,-0.515293748534472,2.1852549429587147
1730220654092023296,5.37,-1.09,5,7.06903835136409,-0.4399419381312229,2.2081353590046016
1730220654191931136,5.37,-1.09,5,7.006610608786858,-0.3721101296006301,2.2601267461862027
1730220654291929344,5.37,-1.09,5,6.9434341196142775,-0.2999524223956689,2.327614377874416
1730220654391974400,5.37,-1.09,5,6.874860927475872,-0.2358226220540986,2.401610391367345
1730220654492005376,5.37,-1.09,5,6.799947130085243,-0.1720857927532638,2.4791821238991867
1730220654592124160,5.37,-1.09,5,6.725457578873362,-0.1283591442584903,2.561407330230943
1730220654692297216,5.36,-1.09,5,6.641008843912501,-0.0776724458463627,2.647523476081171
1730220654791952384,5.36,-1.09,5,6.5570026779902655,-0.0376134273696061,2.729536835477484
1730220654892009472,5.36,-1.09,5,6.47249720853404,-0.0048985057978552,2.8111849593724343
1730220654991979264,5.36,-1.09,5,6.380225461290246,0.0225239226544191,2.8911988157383703
1730220655092057344,5.36,-1.09,5,6.290958720975698,0.0415974670827114,2.976065875633578
1730220655192094208,5.36,-1.09,5,6.19438992858976,0.0527673307207711,3.061960282925103
1730220655292088320,5.36,-1.09,5,6.107541471404551,0.0563296970617149,-3.139499969921087
1730220655392125440,5.36,-1.09,5,6.001117025272237,0.0483705023519654,-3.0544483675942384
1730220655491990528,5.36,-1.09,5,5.897127179833016,0.0355204676669335,-2.9734247858220786
1730220655592091392,5.35,-1.09,5,5.789716014204881,0.0120922112966208,-2.8904435669553408
1730220655692074240,5.35,-1.08,5,5.697349332506959,-0.016190505857705,-2.806875588811028
1730220655792018432,5.35,-1.08,5,5.597185170707218,-0.0550980962756757,-2.750836753760341
1730220655892064256,5.35,-1.08,5,5.505099933644072,-0.0939199193100482,-2.738937737152334
1730220655991958272,5.35,-1.08,5,5.403496292055062,-0.1353063595392768,-2.734927668941204
1730220656092082176,5.35,-1.08,5,5.311379725627631,-0.1748941928320667,-2.7371620959786385
1730220656192004352,5.35,-1.08,5,5.222068575494753,-0.216645409521919,-2.7371039206139955
1730220656292093440,5.35,-1.08,5,5.130349384615514,-0.2563697807005073,-2.723658150688462
1730220656392117504,5.34,-1.08,5,5.043823809825916,-0.2987684763711595,-2.6825726706781805
1730220656492086528,5.34,-1.07,5,4.954776953551779,-0.3453492543790483,-2.62812859150995
1730220656592068352,5.34,-1.07,5,4.87272396133275,-0.3988396156760165,-2.5637393384406746
1730220656692097536,5.33,-1.06,5,4.799851510971599,-0.4500913274415585,-2.4912856126649974
1730220656792123392,5.33,-1.06,5,4.718242252354083,-0.5087208668154426,-2.4209382110932425
1730220656892023296,5.33,-1.06,5,4.644066815862443,-0.5770396403142769,-2.3759802234098104
1730220656992094464,5.32,-1.05,5,4.588547682650328,-0.6395707072573282,-2.3627555361309645
1730220657092046592,5.32,-1.05,5,4.516130866633456,-0.7102886608796817,-2.381616188839689
1730220657192025344,5.32,-1.04,5,4.4419621525517705,-0.7760916148775341,-2.4512061004680907
1730220657292100352,5.32,-1.04,5,4.362423431648408,-0.836802589623582,-2.5397886420418945
1730220657392061184,5.3,-1.05,5,4.27870329570099,-0.8851874615762733,-2.6357264993833205
1730220657492067328,5.28,-1.06,5,4.189273094633916,-0.9297289737704352,-2.734746830497933
1730220657591965440,5.26,-1.06,5,4.091733827495618,-0.9614064932279474,-2.844293802142037
1730220657691996416,5.24,-1.07,5,3.994546589876889,-0.986453614780635,-2.9483507081575806
1730220657791983360,5.23,-1.08,5,3.894848521671696,-0.9916029092364974,-3.066480674516464
1730220657891959552,5.21,-1.09,5,3.80073831029865,-0.9940906288515364,3.107981747541185
1730220657992036352,5.19,-1.1,5,3.7067691547657393,-0.9813694853930964,3.0193929328736897
1730220658092064256,5.17,-1.11,5,3.60804282908568,-0.9671798012594658,2.9654338160186047
1730220658192014336,5.16,-1.12,5,3.5110738945458166,-0.946150992870176,2.9461645539467205
1730220658292012288,5.14,-1.13,5,3.4188499614455305,-0.9274456234035512,2.938977163788741
1730220658392018432,5.08,-1.18,5,3.3250189477113032,-0.9057949649001056,2.9315231699509376
1730220658492001280,5.02,-1.23,5,3.227302778123655,-0.8846760967289887,2.9248155052064986
1730220658591988224,4.95,-1.28,5,3.1415586195557,-0.8631345789354977,2.91999993867558
1730220658692023296,4.89,-1.34,5,3.0460263944122965,-0.841604562348014,2.916523292909321
1730220658792024320,4.83,-1.39,5,2.961396019780925,-0.8221405582240908,2.912280619858261
1730220658892052480,4.77,-1.44,5,2.874641712304265,-0.8016737918974381,2.906684421827186
1730220658992029184,4.71,-1.5,5,2.799157431501748,-0.7817288791756819,2.9025386859397004
1730220659091936256,4.64,-1.55,5,2.740769009321657,-0.7671768363479315,2.8998388665085697
1730220659191982336,4.58,-1.6,5,2.700417593151764,-0.7640175444353982,2.896410307558971
1730220659292095488,4.52,-1.66,5,2.670132316459401,-0.7562136425131263,2.891488176028741
