timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730826001926253312,8.817833921483906,-0.12535062281570802,-3.135500664809116,8.11,-0.16,11.11,-1.72,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002026289152,8.817236181496957,-0.1260724076701523,-3.136651575445852,8.11,-0.16,11.11,-1.72,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002126240256,8.816370555445861,-0.12608844057941435,-3.136697966244006,8.11,-0.16,11.11,-1.72,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002226242304,8.81729657390209,-0.1266742236011185,-3.137027022698155,8.11,-0.16,11.11,-1.73,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002326200320,8.816166783639677,-0.1265861531185628,-3.137356411842378,8.11,-0.16,11.11,-1.73,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002426200320,8.813596040282661,-0.1276795245764937,-3.137365195030785,8.11,-0.16,11.11,-1.73,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002526216192,8.818999998427554,-0.12767461343879002,-3.1377251835017894,8.11,-0.16,11.11,-1.73,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002626196480,8.819715822304225,-0.12773454040072788,-3.1379469977353103,8.11,-0.16,11.11,-1.73,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002726196224,8.815371325910498,-0.1269795430552346,-3.1372993689807145,8.11,-0.16,11.11,-1.73,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002826264320,8.819095727343077,-0.127922639309067,-3.1380389988204844,8.11,-0.16,11.11,-1.73,11.04,0.82,2.41,-2.5,2.13,0.67
1730826002926332416,8.816144546739194,-0.12746523796139594,-3.1377376850217593,8.11,-0.16,11.11,-1.73,11.04,0.82,2.41,-2.5,2.13,0.67
1730826003026250240,8.817773040971378,-0.12778125843811625,-3.1383302747630233,8.11,-0.16,11.12,-1.73,11.04,0.82,2.41,-2.5,2.13,0.66
1730826003126260480,8.81337525800833,-0.12763762570260473,-3.13761974651283,8.11,-0.16,11.12,-1.74,11.04,0.82,2.41,-2.5,2.13,0.66
1730826003226263552,8.81705759592874,-0.12805525425832348,-3.138162083793116,8.11,-0.16,11.12,-1.74,11.04,0.82,2.41,-2.5,2.13,0.66
1730826003326252544,8.815304424444864,-0.12776969859539622,-3.1375280133130734,8.1,-0.16,11.12,-1.74,11.04,0.82,2.41,-2.5,2.13,0.66
1730826003426237440,8.810933283373126,-0.12764791657656563,-3.1372167306328755,8.1,-0.16,11.12,-1.74,11.04,0.82,2.41,-2.5,2.13,0.66
1730826003526322432,8.814298527689285,-0.1274582447964653,-3.137745613594108,8.1,-0.16,11.12,-1.74,11.05,0.82,2.41,-2.5,2.13,0.66
1730826003626250496,8.81368974441796,-0.1269470698078112,-3.1370464241620337,8.1,-0.16,11.12,-1.74,11.05,0.82,2.41,-2.5,2.13,0.66
1730826003726182400,8.816738827282084,-0.12800882064264218,-3.138262492166816,8.1,-0.16,11.12,-1.74,11.05,0.82,2.41,-2.5,2.13,0.66
1730826003826298368,8.817493826212718,-0.12816747238774714,-3.1378234438361567,8.1,-0.16,11.12,-1.74,11.05,0.82,2.41,-2.5,2.14,0.66
1730826003926226432,8.815103057694909,-0.12754210442568956,-3.1374173819600877,8.1,-0.16,11.12,-1.74,11.05,0.82,2.41,-2.5,2.14,0.66
1730826004026284544,8.815843689006346,-0.12759932182415368,-3.1373262771553883,8.1,-0.16,11.12,-1.74,11.05,0.82,2.41,-2.5,2.14,0.66
1730826004126255616,8.817644375391259,-0.12714251837223897,-3.137490407349743,8.1,-0.16,11.12,-1.75,11.05,0.82,2.41,-2.5,2.14,0.66
1730826004226236416,8.81740631531811,-0.1283464382360254,-3.138261844957853,8.1,-0.16,11.12,-1.75,11.05,0.82,2.41,-2.5,2.14,0.66
1730826004326230528,8.81291224728175,-0.12729993646260748,-3.1372727569804764,8.1,-0.16,11.12,-1.75,11.05,0.82,2.41,-2.5,2.14,0.66
1730826004426250496,8.81438108457833,-0.12780685658135277,-3.137594049493108,8.1,-0.16,11.12,-1.75,11.05,0.82,2.41,-2.5,2.14,0.66
