timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730828472903809280,5.428859271092268,-4.195304776167863,1.5026405369723017,11.09,-1.46,7.67,0.99,2.86,0.79,2.9,-2.86,7.22,-6.11
1730828473003854336,5.432572658452917,-4.195259146386567,1.503566614419763,11.09,-1.46,7.67,0.99,2.86,0.79,2.9,-2.86,7.22,-6.11
1730828473103846400,5.434895997784826,-4.190577551747392,1.5048059221091743,11.09,-1.47,7.67,0.99,2.86,0.79,2.9,-2.86,7.22,-6.11
1730828473203790080,5.4361822703013685,-4.186311955271325,1.5051721057026966,11.1,-1.48,7.67,0.99,2.86,0.79,2.9,-2.86,7.22,-6.11
1730828473303774464,5.436380360133061,-4.181431660903244,1.5072286627216809,11.05,-1.49,7.64,0.96,2.9,0.75,2.91,-2.86,7.2,-6.07
1730828473403668480,5.439251379713747,-4.154516176918622,1.5507770806839418,11.01,-1.51,7.61,0.92,2.94,0.71,2.91,-2.86,7.18,-6.04
1730828473503617536,5.446890765293775,-4.148925715044018,1.5884403120475166,10.96,-1.53,7.58,0.89,2.98,0.67,2.92,-2.86,7.15,-6.0
1730828473603675392,5.450331789416928,-4.122814043996816,1.614432931793641,10.92,-1.54,7.55,0.85,3.02,0.62,2.92,-2.86,7.13,-5.97
1730828473703659520,5.45182790693749,-4.098413366735588,1.6367330506571187,10.87,-1.56,7.52,0.81,3.06,0.58,2.93,-2.86,7.11,-5.93
1730828473803791360,5.453409742639763,-4.073501244668363,1.6547841992590075,10.83,-1.57,7.49,0.78,3.1,0.54,2.94,-2.86,7.09,-5.9
1730828473903749120,5.454682763871087,-4.044919198175589,1.6673826858515457,10.78,-1.59,7.46,0.74,3.15,0.5,2.94,-2.86,7.07,-5.86
1730828474003579392,5.45435752667202,-4.028796059730381,1.6744039332819531,10.74,-1.6,7.43,0.7,3.19,0.46,2.95,-2.86,7.05,-5.83
1730828474103529472,5.452033981468753,-4.005626719269094,1.6800372308077656,10.69,-1.62,7.4,0.67,3.23,0.41,2.95,-2.86,7.03,-5.79
1730828474203731200,5.450285541108328,-3.9842573981090905,1.6816476426338232,10.65,-1.64,7.37,0.63,3.27,0.37,2.96,-2.86,7.0,-5.76
1730828474303712256,5.449022486150237,-3.9629201179919575,1.6769490092831625,10.57,-1.64,7.32,0.55,3.31,0.3,2.99,-2.84,6.98,-5.66
1730828474403684352,5.447359388862354,-3.936460678383742,1.660277735041802,10.49,-1.64,7.28,0.47,3.36,0.24,3.03,-2.82,6.95,-5.57
1730828474503650304,5.445276104845608,-3.9178570216388775,1.6463746575317175,10.41,-1.64,7.23,0.39,3.4,0.17,3.06,-2.8,6.93,-5.48
1730828474603667200,5.443631339879636,-3.8956791782135904,1.6272510660020645,10.33,-1.64,7.19,0.3,3.45,0.1,3.1,-2.78,6.9,-5.39
1730828474703676160,5.443155562993463,-3.87216776658074,1.6043017578759131,10.25,-1.65,7.14,0.22,3.49,0.03,3.14,-2.76,6.87,-5.3
1730828474803613184,5.441025597494491,-3.836250354229775,1.5765731471315567,10.17,-1.65,7.1,0.14,3.54,-0.04,3.17,-2.74,6.85,-5.21
1730828474903643392,5.44243965687746,-3.820314755565925,1.5584168680150123,10.1,-1.65,7.05,0.06,3.58,-0.1,3.21,-2.72,6.82,-5.12
1730828475003580416,5.442699887316293,-3.804723009507637,1.5484699705292924,10.02,-1.65,7.01,-0.02,3.63,-0.17,3.24,-2.7,6.8,-5.03
1730828475103604224,5.44175739797948,-3.784355537134792,1.550508248691889,9.94,-1.65,6.96,-0.11,3.67,-0.24,3.28,-2.68,6.77,-4.93
1730828475203567360,5.442795316882232,-3.763805442927414,1.5560085685679326,9.86,-1.65,6.91,-0.19,3.71,-0.31,3.31,-2.66,6.74,-4.84
1730828475303610368,5.44407939000361,-3.738621071058048,1.55053426147982,9.77,-1.65,6.88,-0.28,3.77,-0.37,3.36,-2.65,6.72,-4.73
1730828475403590144,5.4439609067795285,-3.716933294650546,1.5453423258345724,9.68,-1.65,6.84,-0.37,3.83,-0.44,3.41,-2.65,6.69,-4.61
1730828475503542528,5.444128638109356,-3.694777799094773,1.5402936526377835,9.59,-1.65,6.8,-0.46,3.88,-0.51,3.46,-2.64,6.67,-4.5
1730828475603538432,5.445085763275438,-3.6767762989242416,1.5333107515430584,9.5,-1.65,6.76,-0.55,3.94,-0.58,3.51,-2.63,6.64,-4.39
1730828475703587328,5.445174257876356,-3.65188449060548,1.5215816493695673,9.41,-1.65,6.72,-0.64,3.99,-0.64,3.55,-2.63,6.61,-4.27
1730828475803617280,5.445386914430682,-3.622516840355078,1.5046491109099744,9.32,-1.65,6.69,-0.73,4.05,-0.71,3.6,-2.62,6.59,-4.16
1730828475903556352,5.445844208321736,-3.6034906928166426,1.494159044484374,9.23,-1.65,6.65,-0.83,4.11,-0.78,3.65,-2.62,6.56,-4.04
1730828476003621376,5.448345619676844,-3.577762632600214,1.4756913792892703,9.14,-1.65,6.61,-0.92,4.16,-0.84,3.7,-2.61,6.54,-3.93
1730828476103621120,5.448921839774066,-3.5500825541263152,1.4562117082340331,9.05,-1.65,6.57,-1.01,4.22,-0.91,3.75,-2.61,6.51,-3.81
1730828476203559424,5.452808625642345,-3.523032492119546,1.43321116123061,8.96,-1.65,6.53,-1.1,4.27,-0.98,3.8,-2.6,6.48,-3.7
1730828476303544320,5.459425521308492,-3.4910751394996957,1.401766334309828,8.87,-1.65,6.48,-1.21,4.33,-1.03,3.84,-2.58,6.5,-3.59
1730828476403641344,5.463541700701093,-3.471897973714901,1.3825028400001316,8.78,-1.64,6.44,-1.32,4.39,-1.09,3.88,-2.57,6.52,-3.48
1730828476503644416,5.467764795970088,-3.4421627745205785,1.354417903684484,8.68,-1.63,6.39,-1.44,4.45,-1.14,3.92,-2.55,6.53,-3.37
1730828476603695360,5.476438045015433,-3.406641322713522,1.3207683517246205,8.59,-1.62,6.34,-1.55,4.51,-1.2,3.96,-2.53,6.55,-3.26
1730828476703577344,5.480559312156691,-3.383434032527847,1.300385642067641,8.49,-1.61,6.29,-1.66,4.58,-1.26,4.0,-2.51,6.57,-3.15
1730828476803622400,5.485958611582103,-3.353922641644795,1.2728125225616065,8.4,-1.6,6.24,-1.77,4.64,-1.31,4.04,-2.5,6.58,-3.04
1730828476903679488,5.494591378247248,-3.3273016541376075,1.246322011870604,8.3,-1.6,6.19,-1.89,4.7,-1.37,4.08,-2.48,6.6,-2.93
