timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730829676492983296,9.29342514154486,0.8888884382483633,-2.5072628396787,4.86,-5.68,1.79,-2.82,9.29,-1.6,2.88,0.56,7.34,-5.78
1730829676592878336,9.293025433777606,0.8885783699445057,-2.507084643046058,4.86,-5.69,1.79,-2.82,9.29,-1.58,2.88,0.55,7.34,-5.78
1730829676692951296,9.29273321639114,0.8883540524938891,-2.506973606426325,4.86,-5.69,1.79,-2.82,9.29,-1.57,2.88,0.55,7.34,-5.78
1730829676792882176,9.29242638547933,0.8881192185058935,-2.5071512662835094,4.87,-5.68,1.82,-2.81,9.27,-1.57,2.92,0.5,7.32,-5.75
1730829676892915200,9.292095682127648,0.8878666464223417,-2.507094964368892,4.87,-5.67,1.85,-2.8,9.25,-1.57,2.95,0.45,7.29,-5.71
1730829676992953344,9.290802538057974,0.8868886231339866,-2.5119309171485007,4.88,-5.66,1.88,-2.78,9.23,-1.57,2.99,0.4,7.26,-5.67
1730829677092934400,9.278798911507916,0.8780080308761629,-2.515527363430225,4.89,-5.66,1.91,-2.77,9.21,-1.57,3.02,0.35,7.24,-5.63
1730829677192822272,9.246670815654252,0.8546010271764524,-2.52056266863091,4.9,-5.65,1.93,-2.76,9.19,-1.57,3.06,0.31,7.21,-5.6
1730829677292870400,9.201852941039975,0.8225743326577538,-2.527386675568223,4.91,-5.64,1.96,-2.74,9.18,-1.57,3.09,0.26,7.19,-5.56
1730829677392780288,9.143619863151498,0.7815774062247202,-2.5325320231055963,4.92,-5.63,1.99,-2.73,9.16,-1.57,3.12,0.21,7.16,-5.52
1730829677492843264,9.077489741088431,0.7306081767544133,-2.5419068983121846,4.92,-5.62,2.02,-2.72,9.14,-1.58,3.16,0.16,7.14,-5.49
1730829677592827392,9.008532499795455,0.6838263914123429,-2.5508092827585997,4.93,-5.61,2.05,-2.7,9.12,-1.58,3.19,0.11,7.11,-5.45
1730829677692800256,8.923239645709131,0.6280409222037764,-2.5623267589676284,4.94,-5.61,2.08,-2.69,9.1,-1.58,3.23,0.06,7.09,-5.41
1730829677792845312,8.840407704607335,0.5740632601449116,-2.566856614685303,4.95,-5.57,2.14,-2.69,9.04,-1.56,3.28,-0.03,7.04,-5.31
