timestamp_ns,x,y,yaw_rad
1730821399332684966,2.5966536008659853,-2.4028268581547487,1.319845225762171
1730821399357312372,2.598690336672415,-2.397677006294996,1.3179475757669596
1730821399382346700,2.599548687998424,-2.392778381228737,1.3156885069660047
1730821399407380911,2.6012981325482443,-2.386952138826888,1.3127860085978034
1730821399457432490,2.6033611484831924,-2.377123305813797,1.3075722330471247
1730821399507843075,2.6061726149274715,-2.3651862586290187,1.3012582646180761
1730821399533081580,2.6074092520536456,-2.3604736559066564,1.2983389105037997
1730821399557833799,2.607830085854898,-2.353263030593839,1.2950563263799706
1730821399583071876,2.610543533937327,-2.349855261157881,1.2923191876802895
1730821399632997701,2.6154529386025502,-2.3366994002124537,1.283779440280244
1730821399682659304,2.617539279019586,-2.322783997411333,1.2759597629710477
1730821399733072633,2.621617257423668,-2.309986845973577,1.2667483261757178
1730821399757673517,2.6237500447185194,-2.3046283234027882,1.262361183039881
1730821399782718423,2.625449235093205,-2.296835708756646,1.2576533282747804
1730821399807776553,2.629785100698944,-2.2915623290774003,1.25206605723143
1730821399858178773,2.6322825380097625,-2.2789714260590275,1.2412904698429374
1730821399907830300,2.637124420294004,-2.2678277963188536,1.2306830517006482
1730821399932867043,2.6390938744377954,-2.2596792690599488,1.2252405054034448
1730821399957890533,2.6411209579484995,-2.253603582640662,1.2200012054048053
1730821399983084602,2.6430436055174273,-2.246746029417413,1.213797970396797
1730821400032900861,2.648909030692668,-2.2315494953876507,1.2011423201208729
1730821400082993616,2.653392544651254,-2.2167524277703072,1.1895976712206386
1730821400133391950,2.6589715861468246,-2.1993365296142247,1.1778141032225695
1730821400158013670,2.6613505315758834,-2.1941749133871458,1.1712056539379818
1730821400183051663,2.663709612559556,-2.1896608074785235,1.1642836609073373
1730821400208191533,2.666150964760364,-2.182834921363316,1.1573883763273831
1730821400258135936,2.6720209134621604,-2.1694180431783114,1.1449933612814793
1730821400308410401,2.6768169810807017,-2.154951659717156,1.1309486891238845
1730821400333657653,2.6817116630598385,-2.1481568192340705,1.124344996916772
1730821400358385590,2.685692628274859,-2.1410056839021507,1.1178649841592718
1730821400383591875,2.68768906405914,-2.134555112261707,1.1112608695658204
1730821400433260098,2.696241470345548,-2.121165698812996,1.0981716468411353
1730821400483484482,2.7003240671071627,-2.11428191011149,1.0836207522250088
1730821400508766290,2.7030234983814743,-2.1137895558174944,1.0764437557467204
1730821400533854285,2.7065604468683833,-2.1080773943848574,1.0692582218426834
1730821400558632665,2.711453390075136,-2.0964726464630985,1.0625777985712406
1730821400608629040,2.7169312876460543,-2.088844532558573,1.0474540047412975
1730821400658474753,2.72409511903254,-2.076526737106252,1.034109456700147
1730821400708843113,2.7313787897628163,-2.0601967522437716,1.0199798988259214
1730821400733469775,2.7346825847860883,-2.054753659893387,1.0131254399634064
1730821400758481803,2.7399645721718984,-2.048926113865231,1.0070630319024287
1730821400783564387,2.7428921477856765,-2.045018235935814,0.9995543760440738
1730821400833906690,2.7514047434325914,-2.034891109057853,0.9862207716012161
1730821400883641463,2.7590597366822553,-2.0230662845002305,0.9754100050090937
1730821400933687566,2.7676125454233294,-2.0118496403577915,0.9668514115398636
1730821400958867684,2.7723725863998823,-2.003842122660539,0.9640326665818479
1730821400983694471,2.7767729132631,-1.9985720552347939,0.9627451970946886
1730821401008738168,2.7813572986323476,-1.9956443515378812,0.9630089564288055
1730821401059420541,2.7905359495479845,-1.9847208727488364,0.9676473850068935
1730821401109405009,2.7992892836692955,-1.9755518768742628,0.9770048500352781
1730821401134031504,2.8038206414548625,-1.9707382587948727,0.9832113903024018
1730821401159081100,2.807675731989679,-1.9631400990266057,0.9905296276998002
1730821401185071246,2.812404770445039,-1.953870054222905,0.9974695524482332
1730821401234670695,2.822664376760472,-1.9439732598470891,1.0133341806574039
1730821401284620418,2.8317162899541914,-1.9294949861282427,1.0291863689360112
1730821401309713877,2.8387289960964144,-1.925901293744061,1.0385698820364235
1730821401334950442,2.844172970737688,-1.920090299265643,1.046309693590816
1730821401360144400,2.845994927553017,-1.9107338879065086,1.0534494418958387
1730821401410112658,2.8540374767631564,-1.8977366348887146,1.0686322251549414
1730821401460065165,2.864690705229309,-1.8835820174416615,1.083300670241676
1730821401485273944,2.8691227895472493,-1.877901696352969,1.0911908232984124
1730821401510474805,2.8722706839894068,-1.8705930015892331,1.0980624450726861
1730821401535236740,2.8735682312495796,-1.8638198491523346,1.1051793789404862
1730821401585644598,2.8841414306163213,-1.8500941519286802,1.1192614323036947
1730821401635602086,2.892939803094838,-1.8376253403928713,1.1320516545360118
1730821401685284635,2.8988354660008455,-1.823836743548794,1.1440299449966032
1730821401735369043,2.906851788820192,-1.809928595660742,1.1572782237962893
1730821401760932120,2.909133185359637,-1.803680036631424,1.1633728390213187
1730821401785709798,2.911502236246031,-1.79696324618826,1.1693954074632429
1730821401810909437,2.9164281325573613,-1.7899603576620713,1.176130450099773
1730821401860887926,2.9221901787481745,-1.7748790934810754,1.189376933795137
1730821401910699209,2.928273946144928,-1.762107120863849,1.2024327652460947
1730821401961369999,2.9364160561282677,-1.7471360512407572,1.214998336616101
1730821401986119404,2.938910353646833,-1.7396671415670002,1.2214348405998068
1730821402011345332,2.9421790596924646,-1.7339150666202312,1.2282902434329894
1730821402036004486,2.9444408656166052,-1.7276689794493887,1.2345053230606784
1730821402086588856,2.951700492171657,-1.7116759064239582,1.247537568783137
1730821402136590730,2.9567061988172436,-1.7001318659791842,1.2616642047802444
1730821402161336556,2.9606661305612385,-1.6871401954388607,1.2699424253679599
1730821402186546856,2.9633066850476606,-1.6799053434415843,1.275810225101267
1730821402211729879,2.9653499375865113,-1.675516474840185,1.2815464489978163
1730821402261241945,2.9704585531655168,-1.655060070769807,1.2938502870357154
1730821402286293083,2.9740137225971894,-1.647008359569643,1.299019787534623
1730821402311343241,2.9767235344557363,-1.640618987060685,1.302843918071807
1730821402362009323,2.983701713599735,-1.6245035667877008,1.3092622078400868
1730821402386900626,2.9866017451864466,-1.6174128367624223,1.312170843792152
1730821402411646890,2.98992996427566,-1.6117239337039684,1.3148628322101137
1730821402436854860,2.993484121498315,-1.603348951078432,1.3184218187567263
1730821402486872439,2.998219995211398,-1.5889320575092365,1.3226483689331865
1730821402536513266,3.0035062932479426,-1.5795342543799598,1.3287353453780595
1730821402586925205,3.002868832557131,-1.5622791707579098,1.3343266535467373
1730821402612134040,3.0029069470120486,-1.553323168405842,1.338915062330206
1730821402636906092,3.0069249047273394,-1.5476371119441652,1.3427954299839722
1730821402662142434,3.0077842026393067,-1.5521254408899892,1.345883207120771
1730821402712013660,3.0111676963661607,-1.5267299862328771,1.3516576055017193
1730821402762015287,3.0139579764090776,-1.5139383476330543,1.3545821744525994
1730821402811950347,3.015700866461977,-1.4990189036938233,1.358760559615177
1730821402837179032,3.019574673948497,-1.4892857953022638,1.3595939173750833
1730821402861946584,3.0183919683327987,-1.4832067691466004,1.3595575736204966
1730821402887188962,3.0195584876497503,-1.4727517520450302,1.360320387313384
1730821402936800419,3.0253769637327492,-1.4488832857979792,1.3609024016406346
1730821402987198525,3.0349696454935553,-1.4312655185699767,1.3589761393751234
1730821403037016678,3.035940010218696,-1.4169002515979219,1.3583086152931974
1730821403086837641,3.0402627001945715,-1.3996974927074854,1.3575834308412322
1730821403111883498,3.0433138316936916,-1.3919389003494889,1.356668481965495
1730821403137620481,3.045355829793421,-1.3834258269664308,1.3552484612301074
1730821403162281783,3.0465996347376914,-1.3753043199864365,1.3524867032491295
1730821403212417837,3.051793600871005,-1.3618670943196707,1.3466455950847471
1730821403262388241,3.0546849130384977,-1.343604853689164,1.3412092101608426
1730821403312381320,3.0588906266240525,-1.3295205200559326,1.3339694696957902
1730821403337148112,3.0602884060032296,-1.322216617878881,1.329690528703799
1730821403362367634,3.0592583295775913,-1.3132963241719275,1.3252868809934906
1730821403387125430,3.0619391735214694,-1.30653394438957,1.320616027925955
1730821403436976371,3.067483157798015,-1.2939569119846268,1.3122226727744117
1730821403487345292,3.0710816369048484,-1.2825737676744455,1.3018017603554088
1730821403537182156,3.0710868539854093,-1.2579033546087965,1.291404937472377
1730821403587142453,3.081352666357806,-1.2466336954772996,1.2818555304307824
1730821403636979675,3.0878868806350894,-1.2447788439117053,1.2685705245905405
1730821403662224358,3.0843541705378525,-1.238215559360497,1.2608250043545652
1730821403687387223,3.0885284522237084,-1.2364583554678326,1.2547357431029191
1730821403712196961,3.0947264878870673,-1.234744257895976,1.250667051402467
1730821403761994826,3.0957722900876066,-1.212928570953465,1.23562806028074
1730821403812384233,3.1003052091399494,-1.1983531719129827,1.2230188597653169
1730821403837018514,3.103235515502255,-1.1897567816841437,1.2167346599587685
1730821403862213032,3.1076222405725686,-1.1803058527848138,1.2104582337571714
1730821403887393437,3.109142521388652,-1.1738657045273637,1.2044617980286192
1730821403937204360,3.114944722396306,-1.156116943663344,1.1923524900948914
1730821403987008095,3.122858809552058,-1.139504119345326,1.1803922341884887
1730821404037286583,3.125667596731401,-1.1259547552438893,1.1682708168806755
1730821404062430030,3.1291088478743836,-1.1174707013699796,1.1620755745918323
1730821404087076909,3.1332950964218353,-1.1115527873324835,1.1564055069011554
1730821404112250672,3.135417949334464,-1.103363584746599,1.1502191504670358
1730821404162565591,3.14161671450418,-1.090181733147125,1.1385849663053917
1730821404212521779,3.150493290170594,-1.0773927646331507,1.1270671252104334
1730821404237117203,3.1541918327274256,-1.0694799037353655,1.121614842928974
1730821404262308082,3.1586310285076284,-1.0640264942244257,1.1168096054728869
1730821404287517260,3.1619999040654463,-1.0557401345540398,1.111281765570284
1730821404337466472,3.168441015766404,-1.0443690442477334,1.0999898255825793
1730821404387404990,3.175915900683726,-1.0324096116381045,1.0892926514027073
1730821404437245278,3.1816251180439084,-1.019114288956702,1.082129710148109
1730821404462284407,3.186978902363938,-1.013515319544125,1.0804736040897869
1730821404487314604,3.1913168080428047,-1.0063773178002677,1.0789315231380525
1730821404512413429,3.195132555038976,-1.0002343540452634,1.0786323356646044
1730821404562465255,3.2061378271173333,-0.988233444047615,1.0801912247471228
1730821404612609497,3.2090687252627594,-0.971601550386904,1.0817993547207942
1730821404662611997,3.2161820875143587,-0.9563674457619764,1.0817132477847733
1730821404687675627,3.2187081490242395,-0.9519955584948776,1.0838287753377032
1730821404712713550,3.2205164434024676,-0.9403946877487706,1.0858058097693328
1730821404737757385,3.2249262712425972,-0.935195383805191,1.0875806651337276
1730821404787853579,3.2346592513264314,-0.9209376455987284,1.0895064720328986
1730821404837970821,3.2410432567557272,-0.9068985052356338,1.0911262273826838
1730821404888225362,3.2497781555482868,-0.8955836017982621,1.093316318720334
1730821404913500449,3.253386050143347,-0.8870361333483954,1.0936880236011064
1730821404938590609,3.257543862014435,-0.8799335833744402,1.0946522048407588
1730821404963380314,3.2617283387309266,-0.8724810204523099,1.0952210915490872
1730821405013432422,3.268583866235783,-0.8582850775214619,1.0962641786509961
1730821405063258095,3.275398178619441,-0.8453735524276949,1.0970549958169262
1730821405113344407,3.2851362607888293,-0.8313147015906082,1.0980595706962935
1730821405138380760,3.2908086866913235,-0.8244973927251502,1.0980981395355558
1730821405163416581,3.2938066185066575,-0.8167371509116845,1.097850092120538
1730821405188629768,3.2969829568436184,-0.808557113728176,1.0979143257275703
1730821405238935247,3.302803230374013,-0.7919075775685824,1.0971441677824525
1730821405288584063,3.3116281199458193,-0.7756916356082602,1.096526563521931
1730821405338764729,3.318199709057555,-0.7593155462354104,1.0952142592734493
1730821405363855766,3.3204982339510156,-0.7505407215161413,1.094692551459197
1730821405388744758,3.3241130407707375,-0.7446153320114133,1.094566433339216
1730821405413955329,3.3295462757572785,-0.7386080937525605,1.0943690806767463
1730821405464479945,3.336496398588006,-0.7239144703846188,1.0942520646902985
1730821405514360515,3.3450339546771506,-0.7093027598646242,1.0926139171872657
1730821405564295133,3.3530497477374532,-0.6944065535805828,1.0913700520410836
1730821405589456128,3.353900303843356,-0.6873241895903368,1.0899503778097628
1730821405614231778,3.359200498981093,-0.6805898219163147,1.08978618246718
1730821405639463640,3.364827133960693,-0.6727983555929025,1.0920495166490796
1730821405693529344,3.374424570994656,-0.6576419509005282,1.0917055969919525
1730821405714330211,3.376385820263109,-0.6482309790947478,1.0905961470141134
1730821405739562350,3.38069760287108,-0.6408847749258848,1.0895513159531773
1730821405789550573,3.389007632750827,-0.6259989240523502,1.0909079439131357
1730821405814749134,3.392757083922417,-0.6192469421211659,1.0907120284168046
1730821405839509623,3.3958847429877403,-0.6122026902384905,1.0893194510099544
1730821405864751499,3.3997896200644693,-0.6083934525365926,1.0885121046502517
1730821405914645743,3.4082783310368354,-0.5928936994268881,1.0857220698209222
1730821405964641683,3.4145229652471834,-0.5584434067116821,1.0758085563468056
1730821405989857079,3.417032527669161,-0.5530934172252102,1.0712466935727227
1730821406014643476,3.420700270161067,-0.5484790059867706,1.0674199270617475
1730821406039859107,3.4252973110428817,-0.5426381309534201,1.062958592773191
1730821406089640975,3.4318412463838226,-0.5320722734782459,1.0480534569226132
1730821406140058423,3.4412156041666324,-0.521039748074305,1.0317852033311894
1730821406190007897,3.448707877911953,-0.5044916634092418,1.0244464444129373
1730821406239864628,3.457370862572689,-0.48680720413775225,1.00964715855378
1730821406264907720,3.459102883793747,-0.4767512645424876,1.001451647772328
1730821406289967718,3.4624023643971626,-0.46604392457583677,0.994964024012837
1730821406314992488,3.4622551023759396,-0.4622545397824529,0.9888511971258253
1730821406365632537,3.4699719807233427,-0.45212204773978515,0.983137079506501
1730821406415767507,3.4795629679066895,-0.4402544816768388,0.9873878696890409
1730821406440529517,3.482371350745149,-0.4345372705423296,0.9893054317407718
1730821406465753567,3.4867819013769523,-0.4277715036106078,0.9903454054113582
1730821406490962064,3.4926515834719454,-0.4198881165888775,0.9906535423719575
1730821406540933262,3.5018963140861836,-0.40512998411152035,0.9907136825631886
1730821406590909590,3.510921954850495,-0.39505733714788827,0.9936751708751226
1730821406641317761,3.520526740099363,-0.3784543719695481,0.9868806421254563
1730821406666066506,3.5252777355862515,-0.3700729318156384,0.9872619114287925
1730821406691279557,3.5312977227794713,-0.36116577130124705,0.9905317264730352
1730821406716501410,3.5359157784048647,-0.3545174491175387,0.9931384359149026
1730821406766456324,3.545854096788143,-0.3389520506970243,0.9956662570264732
1730821406816363566,3.551458668135645,-0.3027166499071656,0.9963044666252935
1730821406841615277,3.554283847630802,-0.2845967114933776,0.9944362428553668
1730821406866765847,3.5595158402949783,-0.2914929960944659,0.9971455740655312
1730821406891945161,3.5661701548105307,-0.28597667045524755,0.9993677105010512
1730821406941874461,3.5768686216235723,-0.26804512924407486,1.0051616029939958
1730821406991837178,3.5841493389397865,-0.2473784855098624,1.0154319940375265
1730821407017033993,3.5879344742737467,-0.23946839977340773,1.0218664420704913
1730821407042385615,3.591830028659765,-0.23381504421967447,1.0291574576345381
1730821407067574828,3.5976705840314995,-0.22668692827260406,1.0359034475241935
1730821407117588567,3.6071910584052147,-0.21548321920308222,1.0511006610533253
1730821407167712183,3.615778213882805,-0.19640961765663079,1.0634419211634374
1730821407217811098,3.622436872204151,-0.18288152799456991,1.0783516048299278
1730821407243052827,3.626283507416768,-0.17681618848098113,1.0861234987278519
1730821407267798655,3.632012474847113,-0.1690231560764346,1.0925454598789723
1730821407293024822,3.6357768763773475,-0.16186155044197292,1.0983485702963243
1730821407343051771,3.6436617733037426,-0.148961104151216,1.1105280276012754
1730821407393433723,3.6510336301581696,-0.134907643180886,1.122647344350001
1730821407417996589,3.653739208463336,-0.12923205200220034,1.1291773503449871
1730821407443658533,3.658868898601528,-0.12278763573546758,1.1355072180177164
1730821407468364776,3.6639871666795623,-0.11624492640782291,1.1411158948509066
1730821407518784875,3.669509997616421,-0.10356912740210822,1.1527604343130333
1730821407568769907,3.676057302210567,-0.09054988320045343,1.165463659078909
1730821407593969114,3.680905181415704,-0.08403269311982164,1.1717033821780605
1730821407618846736,3.6835976652490414,-0.07736418245750887,1.177673149719742
1730821407643979642,3.687237458333183,-0.0706642176491834,1.1838409593308648
1730821407693637619,3.6937372835175353,-0.06028477437569624,1.1969850200420336
1730821407744006109,3.700395510799186,-0.05120119353350017,1.2106547824460072
1730821407769351604,3.7028316935701238,-0.043233698596962356,1.2163195990168705
1730821407794134935,3.7072855875990576,-0.03868168985100118,1.2220846345068546
1730821407819346136,3.7097522889498276,-0.037100149817101524,1.2300233797237494
1730821407869834750,3.716759945136693,-0.03473248119569794,1.2434854587178499
1730821407919544515,3.7217710373161133,-0.021995237522086875,1.2558981984443343
1730821407969243630,3.7279671488146686,-0.01427206423141092,1.2671840542948432
1730821408019448268,3.7321628590879596,-0.000835219311715818,1.2763443657704696
1730821408044662377,3.7350761670319397,0.007475696466850312,1.2800235045577624
1730821408069743315,3.738096772315705,0.012621300940617974,1.28243434848282
1730821408094372413,3.7405499870610255,0.020708339000000464,1.2834137764630915
1730821408144763190,3.745120154562965,0.035418144376801575,1.2845261124940897
1730821408194421054,3.750580868623417,0.046527927810191994,1.2833202559655266
1730821408244811866,3.7553514744909697,0.059182251510639716,1.2813323427026477
1730821408269417548,3.7572559309220024,0.07419698117923668,1.27951816980056
1730821408294480319,3.7588783554511473,0.08806489126405603,1.2783707312370927
1730821408320144491,3.760949267728936,0.09388328846063576,1.277864585922099
1730821408369499419,3.767293304068429,0.10915857521383332,1.2742599020317125
1730821408419753257,3.772001914155464,0.12416624170650925,1.268776918944634
1730821408444966998,3.774551864034084,0.13244158727961475,1.2645358822106543
1730821408469714519,3.7769260017923276,0.1415400850281543,1.2598543681125594
1730821408494940582,3.7799185666174733,0.15112352134130314,1.2542868079766585
1730821408544745734,3.786017572614714,0.16650695232075385,1.2424420217572065
1730821408595129997,3.7901712759679134,0.18206853130417766,1.22999489251581
1730821408645111484,3.797049034526501,0.19706434560227226,1.2148271847165344
1730821408694768739,3.8020668335327596,0.20910780485415748,1.200353136649589
1730821408744859614,3.807796299642518,0.22408060756647075,1.1860107542121685
1730821408769877541,3.810740774416719,0.23448540799225537,1.1780572360067356
1730821408794927869,3.815168657709447,0.24312205511911467,1.1701196895294015
1730821408844992122,3.8203632634026117,0.2570643320354491,1.1559107779499627
1730821408870573137,3.824239291456655,0.2647092019206312,1.1490290027737233
1730821408895341699,3.8273148156377528,0.2727995787989901,1.1415927509457027
1730821408920533910,3.829001404045313,0.28071038906617085,1.1347632818352302
1730821408970308280,3.8355078360973898,0.29272103515719916,1.1222491695535355
1730821409020318634,3.8438680674531125,0.30900649341751674,1.1086490095015897
1730821409070459864,3.849613751901437,0.32066909968841406,1.0948994056871435
1730821409095887241,3.85107206717428,0.33248341876327014,1.087069002517541
1730821409145535518,3.8572387094064915,0.34827011650187645,1.0732285921055407
1730821409195635415,3.865403841472728,0.3605491431690102,1.060720515676679
1730821409221708531,3.869578540927592,0.36797105262703855,1.0535200017513722
1730821409245718481,3.8715008176871573,0.37613479061798927,1.045718968836468
1730821409270735573,3.875671066363829,0.38240329844558696,1.039866777980828
1730821409295782023,3.8783292361164703,0.38950405259272314,1.0330044591097944
1730821409321427602,3.882228167240767,0.39490194655386457,1.0264481846631175
1730821409371368885,3.890401312901801,0.40812798594137867,1.0142682436521857
1730821409421037707,3.897580152455066,0.4200296318581178,1.0009878342770973
1730821409471127462,3.907792809491376,0.43221197896010777,0.9886405813699274
1730821409521480954,3.9150008465649773,0.44411292905216326,0.9755759609120896
1730821409546645253,3.9195835582844536,0.45060824808655653,0.9693632117742677
1730821409571933410,3.9235215801560175,0.4569289377131813,0.9628573756590245
1730821409596622755,3.926899718535355,0.4626513126098133,0.9564961520377705
1730821409647004001,3.935512780123304,0.47311075119601664,0.9429773038330056
1730821409696960325,3.9445454298591804,0.4859445110267804,0.9306241675148497
1730821409746924225,3.953687789956927,0.4957205766187567,0.9182298529967032
