timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730829368795489280,5.175001426751541,-5.367000835409291,1.0000297494665302,2.71,-2.98,7.3,-5.37,11.08,-1.45,2.87,0.71,8.26,0.71
1730829368895439360,5.175000034440697,-5.367003167047057,1.0002296801265795,2.71,-2.98,7.3,-5.36,11.08,-1.45,2.88,0.71,8.26,0.7
1730829368995584512,5.17499981398623,-5.367003681048422,1.0002351296603895,2.71,-2.98,7.3,-5.36,11.08,-1.44,2.88,0.71,8.26,0.7
1730829369095558400,5.175005691497625,-5.366994711717977,1.0000314785325075,2.71,-2.98,7.3,-5.36,11.07,-1.44,2.88,0.71,8.26,0.7
1730829369195623424,5.175002634108556,-5.366999579949213,1.0000357737586696,2.72,-2.98,7.3,-5.36,11.07,-1.44,2.88,0.71,8.26,0.7
1730829369295586560,5.175001503837235,-5.367001458870187,1.0001067489960886,2.72,-2.98,7.3,-5.36,11.07,-1.44,2.88,0.71,8.26,0.7
1730829369395625472,5.175007889127206,-5.366991653542118,1.0000348777085026,2.72,-2.99,7.3,-5.36,11.07,-1.44,2.88,0.71,8.26,0.7
1730829369495577600,5.175913313486089,-5.365566443247634,1.0143996055074949,2.72,-2.99,7.3,-5.36,11.07,-1.44,2.88,0.71,8.26,0.7
1730829369595575552,5.186970382610466,-5.347786157690015,1.0191192359645422,2.72,-2.99,7.3,-5.36,11.07,-1.44,2.88,0.7,8.26,0.7
1730829369695518464,5.213974868283062,-5.303925568821505,1.0207428344191092,2.72,-2.99,7.3,-5.36,11.06,-1.44,2.88,0.7,8.26,0.7
1730829369795678464,5.243408312075037,-5.255973732367022,1.019642873180315,2.77,-2.96,7.26,-5.29,10.97,-1.44,2.93,0.64,8.21,0.64
1730829369895622144,5.278711710368761,-5.183584485963079,1.0242794542549054,2.82,-2.94,7.23,-5.23,10.87,-1.43,2.98,0.58,8.15,0.58
1730829369995662336,5.31563075166769,-5.123023157094492,1.022051629553974,2.86,-2.91,7.2,-5.16,10.77,-1.43,3.03,0.51,8.1,0.52
1730829370095613184,5.357560434061341,-5.053589614261558,1.0236236020481586,2.91,-2.88,7.16,-5.09,10.68,-1.43,3.08,0.45,8.04,0.46
1730829370195638528,5.394421374232128,-4.99319910164009,1.0220487565199217,2.96,-2.86,7.13,-5.02,10.58,-1.43,3.12,0.38,7.99,0.41
1730829370295625472,5.431624635895062,-4.92611101742423,1.0267057931135093,3.01,-2.83,7.09,-4.96,10.48,-1.43,3.17,0.32,7.93,0.35
