timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730818250496171520,2.9775597959300413,-0.4552776604417605,-0.09245892982932906,1.09,0.38,1.01,-1.06,10.36,1.16,9.91,0.12,11.1,-0.91
1730818250596309504,2.977674867587817,-0.455750888717043,-0.09243361831698366,1.09,0.38,1.02,-1.05,10.36,1.17,9.92,0.11,11.1,-0.91
1730818250696382208,2.977750777934968,-0.4557219168503791,-0.09230180055978127,1.09,0.38,1.02,-1.05,10.36,1.17,9.92,0.1,11.1,-0.91
1730818250796349184,2.977898331923389,-0.4556399014652871,-0.09236681862656036,1.09,0.38,1.02,-1.04,10.36,1.18,9.92,0.09,11.09,-0.91
1730818250896402432,2.979414681943522,-0.4555315314937642,-0.09263775666820899,1.09,0.38,1.02,-1.03,10.36,1.18,9.93,0.08,11.09,-0.91
1730818250996395264,2.977541562125612,-0.45601381029461197,-0.09235098663576315,1.09,0.37,1.03,-1.02,10.36,1.19,9.93,0.07,11.09,-0.91
1730818251096218624,2.9787785855534032,-0.45614243054077264,-0.09230886275311337,1.09,0.37,1.03,-1.01,10.36,1.19,9.93,0.07,11.09,-0.91
1730818251196243456,2.9794253289807533,-0.4552661139676711,-0.09259617308007898,1.09,0.37,1.03,-1.0,10.36,1.2,9.93,0.06,11.09,-0.91
1730818251296342272,2.979799675751821,-0.45401525412403704,-0.09263437695095075,1.1,0.37,1.04,-1.0,10.36,1.2,9.94,0.05,11.09,-0.91
1730818251396287488,2.9785711041439016,-0.45534233877767644,-0.09236456699007767,1.1,0.37,1.04,-0.99,10.36,1.21,9.94,0.04,11.09,-0.91
1730818251496258304,2.9782779832273953,-0.4556623535958124,-0.09248771406977616,1.1,0.37,1.04,-0.98,10.36,1.21,9.94,0.03,11.09,-0.91
1730818251596355328,2.97930919789606,-0.4557855414485019,-0.09250019208476065,1.1,0.36,1.04,-0.98,10.36,1.21,9.93,0.03,11.09,-0.92
1730818251696279296,2.9791539534273745,-0.4564289953129136,-0.09230971041457536,1.1,0.36,1.04,-0.98,10.37,1.2,9.92,0.04,11.09,-0.92
1730818251796244480,2.977488717140879,-0.4564286726842035,-0.09221208857181756,1.1,0.36,1.04,-0.98,10.37,1.19,9.9,0.04,11.09,-0.92
1730818251896335360,2.9795852418225857,-0.4551500481847193,-0.09249913821648474,1.1,0.36,1.04,-0.98,10.38,1.19,9.89,0.04,11.09,-0.92
1730818251996355328,2.9792919488512624,-0.4559400439012934,-0.09242469492258545,1.1,0.36,1.04,-0.98,10.38,1.18,9.88,0.04,11.09,-0.92
1730818252096366336,2.977677581552166,-0.45547702698379067,-0.09227304749747584,1.11,0.35,1.04,-0.98,10.38,1.17,9.87,0.04,11.09,-0.92
1730818252196409344,2.9777881763938936,-0.4558494977618092,-0.09220113482622826,1.11,0.35,1.04,-0.98,10.39,1.17,9.85,0.04,11.09,-0.92
1730818252296278528,2.9787519867723553,-0.45603085731193593,-0.09241596912908336,1.11,0.35,1.04,-0.98,10.39,1.16,9.84,0.04,11.09,-0.92
1730818252396328448,2.9776904734765655,-0.45448943881434434,-0.09256328052248654,1.11,0.35,1.04,-0.98,10.4,1.15,9.83,0.04,11.09,-0.92
1730818252496388352,2.9784633090147903,-0.45580375109842786,-0.09232658426850757,1.11,0.35,1.04,-0.98,10.4,1.15,9.81,0.04,11.09,-0.92
1730818252596440576,2.979328757044827,-0.4569569293657435,-0.09224107938422195,1.11,0.34,1.04,-0.98,10.4,1.14,9.8,0.04,11.09,-0.92
1730818252696426496,2.9774136396684363,-0.4562452826002857,-0.09250715620020697,1.11,0.34,1.04,-0.98,10.41,1.13,9.79,0.04,11.09,-0.92
1730818252796398336,2.9796521425694382,-0.4548272575603708,-0.09248275535336703,1.12,0.34,1.04,-0.98,10.41,1.13,9.78,0.05,11.09,-0.92
1730818252896414464,2.977267371110344,-0.4547052417556386,-0.09261018833580435,1.12,0.34,1.04,-0.98,10.42,1.12,9.76,0.05,11.09,-0.92
1730818252996418560,2.978863066735034,-0.45673396238855124,-0.09210873079046136,1.12,0.34,1.05,-0.98,10.42,1.11,9.75,0.05,11.09,-0.92
1730818253096438528,2.9793325641124184,-0.455995703372539,-0.09239086427527395,1.12,0.33,1.05,-0.98,10.43,1.11,9.74,0.05,11.09,-0.92
1730818253196385280,2.988713454653839,-0.4562425610404485,-0.10095959604596365,1.12,0.33,1.05,-0.98,10.43,1.1,9.72,0.05,11.09,-0.92
1730818253296381440,3.0040057529607567,-0.4566536960394173,-0.11526874057567894,1.12,0.33,1.05,-0.98,10.43,1.09,9.71,0.05,11.09,-0.92
1730818253396401408,3.031498951395807,-0.457578671682712,-0.12560866112913727,1.12,0.33,1.05,-0.98,10.44,1.08,9.7,0.05,11.09,-0.92
1730818253496348416,3.0654871130207737,-0.4596244816267665,-0.13133185229902947,1.12,0.33,1.05,-0.98,10.44,1.08,9.69,0.05,11.08,-0.92
1730818253596279296,3.096937721476869,-0.46387759746549656,-0.13297420383579583,1.13,0.33,1.05,-0.98,10.46,1.08,9.67,0.05,11.08,-0.92
1730818253696325632,3.1155857825169853,-0.46640050680496214,-0.1293417375506876,1.13,0.32,1.05,-0.98,10.48,1.08,9.66,0.05,11.08,-0.92
1730818253796248320,3.1422238915633236,-0.47075974231329243,-0.12173260308152987,1.13,0.32,1.05,-0.98,10.5,1.09,9.65,0.05,11.08,-0.92
1730818253896455168,3.169079732470269,-0.474449769749191,-0.12122487699029985,1.13,0.32,1.05,-0.98,10.52,1.09,9.63,0.06,11.08,-0.93
1730818253996384256,3.1961753308416987,-0.47875715183341805,-0.11880064406732567,1.13,0.32,1.05,-0.98,10.54,1.09,9.62,0.06,11.08,-0.93
1730818254096419328,3.2194931631449815,-0.48033981749227095,-0.11492609181335885,1.13,0.32,1.05,-0.98,10.56,1.09,9.61,0.06,11.08,-0.93
1730818254196458240,3.2398786542225735,-0.47925093129655943,-0.11269234227480017,1.13,0.31,1.05,-0.98,10.58,1.1,9.6,0.06,11.08,-0.93
1730818254296481280,3.2585464614194093,-0.4816156904161044,-0.10579020903669624,1.13,0.31,1.05,-0.98,10.6,1.1,9.58,0.06,11.08,-0.93
1730818254396443392,3.283453335767661,-0.48316196352417456,-0.10125884309701846,1.14,0.31,1.05,-0.98,10.61,1.1,9.57,0.06,11.08,-0.93
1730818254496291328,3.3128752131541392,-0.4867702257950797,-0.09333491000325857,1.14,0.31,1.05,-0.98,10.63,1.11,9.56,0.06,11.08,-0.93
1730818254596364288,3.3277507327401956,-0.4886385294446314,-0.08832622534328746,1.14,0.31,1.05,-0.98,10.62,1.09,9.48,0.06,11.08,-0.93
