timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730827996807961344,8.802687434262559,0.4073203297052166,-2.5762905657078794,2.98,-2.27,4.3,-6.09,7.22,-5.94,10.77,-1.15,2.85,0.72
1730827996908036352,8.802501341086028,0.4069384774925236,-2.573791268500761,2.98,-2.27,4.29,-6.08,7.21,-5.94,10.77,-1.15,2.86,0.72
1730827997008023552,8.801861643351122,0.4068680637129688,-2.566670618839336,2.98,-2.27,4.29,-6.07,7.2,-5.94,10.77,-1.15,2.86,0.72
1730827997108033536,8.79190598420129,0.403529127334209,-2.532243105180264,2.98,-2.26,4.29,-6.06,7.19,-5.93,10.77,-1.15,2.87,0.72
1730827997207949312,8.774761916287162,0.3921206248278454,-2.4927085923685635,2.98,-2.26,4.29,-6.06,7.19,-5.93,10.77,-1.15,2.87,0.72
1730827997307894528,8.756302422128185,0.3782081171878499,-2.4860965557092287,2.98,-2.26,4.29,-6.05,7.18,-5.93,10.77,-1.14,2.88,0.72
1730827997407992576,8.736636930459992,0.3617763467373318,-2.4878226809505413,2.99,-2.26,4.29,-6.04,7.17,-5.92,10.77,-1.14,2.88,0.72
1730827997507903488,8.71750158605232,0.3488154303531203,-2.48296680295564,2.99,-2.26,4.29,-6.03,7.16,-5.92,10.77,-1.14,2.89,0.73
1730827997607990272,8.701922256938866,0.3363549242396236,-2.482129468629056,2.99,-2.25,4.29,-6.02,7.16,-5.92,10.77,-1.14,2.89,0.73
1730827997708063488,8.688724493524667,0.3274235814158999,-2.478573796920201,3.06,-2.24,4.34,-5.93,7.15,-5.87,10.72,-1.15,2.94,0.68
1730827997808031232,8.666321260270536,0.3115570170673898,-2.456695735546625,3.13,-2.23,4.4,-5.84,7.14,-5.83,10.67,-1.16,3.0,0.64
1730827997908053504,8.64991664748907,0.2997760657656054,-2.4363013982218997,3.2,-2.22,4.46,-5.76,7.13,-5.78,10.61,-1.16,3.05,0.6
1730827998007997184,8.639986488555015,0.2903159197985762,-2.420613052987932,3.27,-2.21,4.51,-5.67,7.13,-5.74,10.56,-1.17,3.1,0.55
1730827998108019456,8.619011309833933,0.2743722105682609,-2.4009263687310454,3.34,-2.2,4.57,-5.58,7.12,-5.69,10.51,-1.18,3.15,0.51
1730827998207967232,8.602177714872576,0.2607571193021031,-2.4014804157156653,3.41,-2.18,4.62,-5.49,7.11,-5.64,10.46,-1.19,3.2,0.47
1730827998308107264,8.586032088502062,0.2475232686153676,-2.4006514186949466,3.48,-2.17,4.68,-5.4,7.1,-5.6,10.41,-1.2,3.26,0.42
1730827998408034304,8.569923391037587,0.2343510274941083,-2.3930420624487523,3.55,-2.16,4.74,-5.32,7.1,-5.55,10.36,-1.21,3.31,0.38
1730827998508067328,8.556294404378004,0.2237027467298876,-2.3761693188770225,3.62,-2.15,4.79,-5.23,7.09,-5.51,10.31,-1.21,3.36,0.33
1730827998608023296,8.537750134622442,0.2050007337899565,-2.3522468723029424,3.69,-2.14,4.85,-5.14,7.08,-5.46,10.26,-1.22,3.41,0.29
1730827998707969536,8.521839703769984,0.1891225345812068,-2.3356671783192327,3.8,-2.11,4.89,-5.03,7.05,-5.4,10.18,-1.22,3.48,0.26
1730827998807953408,8.51019127570433,0.1763121622996538,-2.3224268257235456,3.92,-2.09,4.94,-4.93,7.01,-5.34,10.11,-1.22,3.55,0.23
1730827998907948288,8.488744299863814,0.1554160495715427,-2.3044436974147304,4.03,-2.06,4.98,-4.82,6.98,-5.28,10.04,-1.22,3.62,0.2
1730827999007952384,8.474300189804874,0.135731250582808,-2.292470359143447,4.14,-2.04,5.03,-4.72,6.95,-5.21,9.96,-1.22,3.69,0.17
1730827999108016384,8.457555232768568,0.1156318858378718,-2.281923150400809,4.26,-2.01,5.07,-4.61,6.91,-5.15,9.89,-1.22,3.75,0.14
