timestamp,x,y,column,robot_x,robot_y,robot_yaw_rad
1730220057697269504,9.66,-1.32,4,2.661788849519583,-0.8052457998629328,-0.0335219452762778
1730220057797281280,9.65,-1.32,4,2.661928294891392,-0.8052490228530941,-0.0340465336464354
1730220057897366272,9.63,-1.32,4,2.6621510983847814,-0.8052543025856633,-0.0337961258720256
1730220057997321472,9.62,-1.32,4,2.662216564398469,-0.8052553955616369,-0.0338082788338414
1730220058097312256,9.61,-1.32,4,2.6623123006139155,-0.8052573450357635,-0.0339733124355362
1730220058197290240,9.6,-1.32,4,2.662502102792012,-0.805262315288649,-0.0341450891697944
1730220058297332224,9.59,-1.32,4,2.66276148386056,-0.8052698749559487,-0.0340583073864498
1730220058397305344,9.58,-1.32,4,2.662882375222841,-0.8052733192132602,-0.0355023529357382
1730220058497277184,9.57,-1.32,4,2.6687189178296675,-0.8054730693445035,-0.0430329150876633
1730220058597268224,9.56,-1.31,4,2.7021049810555207,-0.8069030414645433,-0.0494815599261052
1730220058697280512,9.45,-1.31,4,2.773131044744451,-0.8116282242825592,-0.0546005649487316
1730220058797421568,9.33,-1.31,4,2.857136629387067,-0.8164181954692182,-0.0605941009757054
1730220058897251328,9.22,-1.3,4,2.953123483188039,-0.8274597601949115,-0.0679918494064512
1730220058997262336,9.11,-1.3,4,3.0528014811948325,-0.834506061142155,-0.0741260222150355
1730220059097353472,9.0,-1.29,4,3.161751761485096,-0.8511393376495993,-0.0803816222203548
1730220059197340416,8.88,-1.29,4,3.260187136468952,-0.8593496095540148,-0.0862090214450817
1730220059297377280,8.77,-1.28,4,3.3621415618437003,-0.8729741042051739,-0.0942103980372918
1730220059397300480,8.66,-1.28,4,3.4610227360851904,-0.8826540851564972,-0.1007603299751353
1730220059497309440,8.55,-1.27,4,3.560922714344465,-0.8948364912304821,-0.1087608446221721
1730220059597290240,8.43,-1.27,4,3.659201521875712,-0.905828023232517,-0.1143644848793856
1730220059697327360,8.3,-1.25,4,3.7645783545728895,-0.9276068415247496,-0.1304932030874027
1730220059797389568,8.18,-1.24,4,3.8633770717864806,-0.9409010574316238,-0.1378506932334044
1730220059897362432,8.05,-1.22,4,3.969058316587274,-0.9551583089271832,-0.1461870627170174
1730220059997298432,7.92,-1.2,4,4.066869022527103,-0.9699203291638326,-0.1534852819485494
1730220060097257472,7.79,-1.19,4,4.161552796899426,-0.9881342258835508,-0.1801310427093468
