timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730820362276983296,5.5026099288017045,-2.56194229655792,1.6317224533744141,2.09,0.46,2.03,-0.26,1.95,-1.03,11.2,-1.44,10.67,0.83
1730820362376830464,5.5010382561298306,-2.561887075519596,1.631798021071794,2.08,0.47,2.03,-0.26,1.95,-1.03,11.2,-1.44,10.67,0.85
1730820362476801280,5.500904949499449,-2.5624921154467857,1.6318635996691735,2.08,0.47,2.03,-0.25,1.95,-1.02,11.2,-1.44,10.67,0.87
1730820362576914432,5.5018090288749875,-2.5627762811786474,1.6320189886302183,2.08,0.48,2.02,-0.25,1.95,-1.02,11.2,-1.44,10.67,0.89
1730820362676943360,5.500250348597246,-2.5621694517370885,1.631752296324376,2.07,0.48,2.02,-0.25,1.95,-1.01,11.2,-1.44,10.67,0.9
1730820362776928512,5.500027457651484,-2.563418595694992,1.6320173689024224,2.07,0.49,2.02,-0.25,1.95,-1.01,11.19,-1.44,10.67,0.92
1730820362876944384,5.502410295310627,-2.5636221172556697,1.632339165089834,2.07,0.49,2.02,-0.25,1.95,-1.01,11.19,-1.44,10.67,0.94
1730820362976884480,5.503424203509014,-2.5630497805426975,1.6325199736287872,2.06,0.5,2.01,-0.25,1.94,-1.0,11.19,-1.44,10.66,0.96
1730820363076891392,5.500696291009166,-2.5633548510240773,1.6315394231454248,2.06,0.51,2.01,-0.24,1.94,-1.0,11.19,-1.44,10.66,0.98
1730820363176931328,5.500505540727484,-2.5619918460463373,1.631590451132935,2.06,0.51,2.01,-0.24,1.94,-0.99,11.19,-1.44,10.66,0.99
1730820363276912384,5.501818233912756,-2.5629934603819455,1.6321444970562986,2.05,0.52,2.01,-0.24,1.94,-0.99,11.19,-1.44,10.66,1.01
1730820363376922368,5.502445709605019,-2.5641550343247155,1.6326418759577501,2.05,0.52,2.01,-0.24,1.94,-0.99,11.18,-1.44,10.66,1.03
1730820363476955392,5.503280581074384,-2.5645751281933253,1.6322228367812304,2.05,0.53,2.0,-0.24,1.94,-0.98,11.18,-1.44,10.66,1.05
1730820363576984320,5.502059830473062,-2.564520823382888,1.6322490856156573,2.04,0.53,2.0,-0.24,1.94,-0.98,11.18,-1.44,10.66,1.06
1730820363677011456,5.501874444160259,-2.5649905276981664,1.6328820552215664,2.04,0.54,2.0,-0.23,1.94,-0.98,11.18,-1.44,10.66,1.08
1730820363776916480,5.502491361192222,-2.5649765038253975,1.6327797354716613,2.04,0.54,2.0,-0.23,1.94,-0.97,11.18,-1.44,10.66,1.1
1730820363876927488,5.50021126662968,-2.5646813900056906,1.632200584621056,2.03,0.55,1.99,-0.23,1.94,-0.97,11.18,-1.44,10.65,1.12
1730820363976964352,5.503359782329426,-2.5646360954486527,1.6326328259762204,2.03,0.56,1.99,-0.23,1.93,-0.96,11.18,-1.44,10.65,1.14
