timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730819645383519488,6.754517825437557,-4.261431502000819,1.621939086433343,11.3,-1.53,11.25,-0.1,10.8,0.75,7.06,-6.38,7.17,-7.13
1730819645483551232,6.754417603576367,-4.260345685329037,1.6222470023418698,11.29,-1.53,11.25,-0.1,10.81,0.75,7.06,-6.38,7.17,-7.13
1730819645583619328,6.754693440470353,-4.26079038073234,1.6219820116042547,11.29,-1.53,11.25,-0.1,10.83,0.76,7.05,-6.37,7.17,-7.13
1730819645683707392,6.753670040075843,-4.260638602747425,1.6216417503944385,11.29,-1.54,11.25,-0.1,10.85,0.76,7.04,-6.37,7.18,-7.13
1730819645783641600,6.755155827891559,-4.2621186970689475,1.622117969554121,11.29,-1.54,11.25,-0.1,10.87,0.77,7.03,-6.37,7.18,-7.13
1730819645883634688,6.754087012040695,-4.261307312254423,1.6217564298116673,11.29,-1.54,11.25,-0.1,10.89,0.77,7.03,-6.37,7.18,-7.13
1730819645983680512,6.755138917804659,-4.260080033699948,1.6222433065654454,11.29,-1.54,11.25,-0.1,10.9,0.78,7.02,-6.36,7.18,-7.13
1730819646083686400,6.7547331874428505,-4.260003497098975,1.6218475273020192,11.29,-1.54,11.25,-0.1,10.92,0.78,7.01,-6.36,7.18,-7.13
1730819646183661568,6.754967858613267,-4.261642742176707,1.621721965963503,11.29,-1.54,11.25,-0.1,10.94,0.79,7.0,-6.36,7.18,-7.13
1730819646283658496,6.755347002968133,-4.261822360912541,1.6220904916485204,11.28,-1.54,11.25,-0.1,10.96,0.79,7.0,-6.36,7.18,-7.13
1730819646383650560,6.754201364977978,-4.260045012932781,1.6220354199858296,11.28,-1.54,11.25,-0.1,10.98,0.8,6.99,-6.35,7.18,-7.13
1730819646483629568,6.754701658674521,-4.260912666622909,1.6217064586337366,11.28,-1.55,11.25,-0.1,10.98,0.81,6.99,-6.35,7.18,-7.13
1730819646583594496,6.754130204446789,-4.26069437584377,1.6218965916005945,11.28,-1.55,11.25,-0.1,10.99,0.82,6.99,-6.35,7.18,-7.13
1730819646683642368,6.755522089500143,-4.260134174180433,1.6221396173183926,11.28,-1.55,11.25,-0.1,11.0,0.84,6.99,-6.35,7.18,-7.13
1730819646783658496,6.754660207063263,-4.260405879292964,1.6221436969792242,11.28,-1.55,11.25,-0.1,11.01,0.85,6.99,-6.35,7.18,-7.13
1730819646883582464,6.754465273495085,-4.261141522484907,1.6217408391682153,11.28,-1.55,11.25,-0.1,11.01,0.86,6.99,-6.35,7.18,-7.13
1730819646983646464,6.755524391860843,-4.260831026316936,1.6222070581222494,11.28,-1.55,11.25,-0.1,11.02,0.87,7.0,-6.35,7.18,-7.13
1730819647083736320,6.754763816141491,-4.260578460320087,1.6218773379316298,11.27,-1.55,11.25,-0.1,11.03,0.89,7.0,-6.35,7.18,-7.13
1730819647183645184,6.755332015022358,-4.261651241125058,1.622152382085525,11.27,-1.55,11.25,-0.1,11.04,0.9,7.0,-6.35,7.18,-7.13
1730819647283633408,6.754897194947902,-4.26217284925418,1.6218908620225527,11.27,-1.56,11.25,-0.1,11.04,0.91,7.0,-6.35,7.18,-7.13
1730819647383491584,6.7559579064737605,-4.255237206275624,1.6293194603436731,11.27,-1.56,11.25,-0.1,11.05,0.92,7.0,-6.35,7.18,-7.13
1730819647483603456,6.754922460695271,-4.238489413428299,1.6332241276836985,11.21,-1.55,11.25,-0.1,11.05,0.91,7.0,-6.35,7.18,-7.13
1730819647583594496,6.757446294744341,-4.21146900467331,1.6408429876337576,11.14,-1.54,11.25,-0.1,11.05,0.9,7.0,-6.35,7.18,-7.13
1730819647683512576,6.754639485864582,-4.18837498737601,1.6368549565748627,11.08,-1.53,11.25,-0.1,11.05,0.89,7.0,-6.35,7.19,-7.13
1730819647783544576,6.751607698382473,-4.152205534350781,1.6304814957860836,11.02,-1.52,11.25,-0.11,11.05,0.88,7.01,-6.35,7.19,-7.13
1730819647883533568,6.750589603636028,-4.123760348466882,1.6316964893242802,10.95,-1.51,11.25,-0.11,11.05,0.87,7.01,-6.34,7.19,-7.13
1730819647983483648,6.749711384729132,-4.0985423833445935,1.6363323579135252,10.89,-1.5,11.25,-0.11,11.05,0.86,7.01,-6.34,7.19,-7.13
1730819648083551488,6.749939592329947,-4.070959693613309,1.6395306503568896,10.82,-1.49,11.25,-0.11,11.05,0.85,7.01,-6.34,7.19,-7.13
1730819648183462400,6.749067590133936,-4.054347108994816,1.6411071450611385,10.76,-1.48,11.25,-0.11,11.05,0.84,7.01,-6.34,7.19,-7.13
1730819648283548416,6.747937547936039,-4.031249377952928,1.6432182069986903,10.7,-1.47,11.25,-0.11,11.05,0.83,7.01,-6.34,7.19,-7.12
1730819648383541248,6.747285840095158,-4.0018581436212175,1.6426786901210042,10.63,-1.46,11.25,-0.11,11.05,0.82,7.01,-6.34,7.19,-7.12
1730819648483601408,6.7456397745749,-3.981571050175803,1.6391607184659365,10.55,-1.45,11.25,-0.11,11.05,0.81,7.01,-6.34,7.19,-7.12
1730819648583620352,6.745778345698556,-3.960023081646881,1.6350490452525066,10.47,-1.44,11.25,-0.11,11.05,0.8,7.02,-6.34,7.19,-7.12
1730819648683587328,6.746829404413853,-3.938655880318921,1.6315923437006792,10.38,-1.42,11.25,-0.11,11.05,0.79,7.02,-6.34,7.19,-7.12
1730819648783578368,6.746164652322446,-3.9065848652844863,1.6249732567235986,10.3,-1.41,11.25,-0.11,11.05,0.78,7.02,-6.34,7.19,-7.12
1730819648883575552,6.746636945422818,-3.8849392691012565,1.625742670499107,10.21,-1.4,11.25,-0.11,11.05,0.77,7.02,-6.34,7.19,-7.12
1730819648983594496,6.748316534827332,-3.8578624306600924,1.630249312433643,10.13,-1.39,11.25,-0.11,11.05,0.76,7.02,-6.34,7.19,-7.12
1730819649083548416,6.7479417328220705,-3.843258325995661,1.6324279816062066,10.05,-1.38,11.25,-0.11,11.05,0.75,7.02,-6.34,7.19,-7.12
1730819649183480320,6.7462352122309905,-3.8173414482703683,1.6338290565306877,9.96,-1.37,11.25,-0.11,11.05,0.74,7.02,-6.34,7.19,-7.12
1730819649283481344,6.746253897685077,-3.798122615974583,1.639018649100915,9.88,-1.36,11.25,-0.11,11.05,0.73,7.02,-6.34,7.19,-7.12
1730819649383507200,6.745834780405719,-3.7734244742056444,1.6495829249051497,9.79,-1.35,11.25,-0.11,11.05,0.72,7.03,-6.33,7.19,-7.12
1730819649483590400,6.74431219262123,-3.755964664946205,1.6632552441722366,9.71,-1.36,11.25,-0.11,11.05,0.71,7.03,-6.33,7.19,-7.12
1730819649583675392,6.744502043583397,-3.734613068257131,1.6783073413152994,9.63,-1.36,11.25,-0.11,11.04,0.7,7.03,-6.33,7.2,-7.12
1730819649683753216,6.742557591887788,-3.720382915916029,1.6873375564860071,9.54,-1.36,11.25,-0.11,11.04,0.68,7.03,-6.33,7.2,-7.12
1730819649783651328,6.739268899554815,-3.689778641870341,1.7024127076254398,9.46,-1.36,11.25,-0.11,11.03,0.67,7.03,-6.33,7.2,-7.12
1730819649883535360,6.736205734738623,-3.662464694315736,1.7114383791903458,9.37,-1.37,11.25,-0.11,11.03,0.66,7.03,-6.33,7.2,-7.12
1730819649983570432,6.731611244190958,-3.6357661214356014,1.7193329212363,9.29,-1.37,11.25,-0.11,11.02,0.64,7.03,-6.33,7.2,-7.12
1730819650083631360,6.7303626809352055,-3.6131580148532367,1.72491669745732,9.2,-1.37,11.25,-0.11,11.02,0.63,7.03,-6.33,7.2,-7.12
1730819650183623424,6.7261999896723355,-3.5818954831589163,1.7297146755318775,9.12,-1.37,11.25,-0.11,11.01,0.62,7.04,-6.33,7.2,-7.12
1730819650283613184,6.721195056779573,-3.5429685785718905,1.7336554618890108,9.04,-1.38,11.25,-0.11,11.01,0.61,7.04,-6.33,7.2,-7.12
1730819650383614208,6.7157242302070514,-3.513953318017582,1.73444818326399,8.95,-1.38,11.25,-0.11,11.0,0.59,7.04,-6.33,7.2,-7.12
1730819650483568128,6.710751718850799,-3.4857368559674056,1.7268350383472246,8.87,-1.38,11.25,-0.11,11.01,0.58,7.04,-6.33,7.2,-7.12
1730819650583625216,6.7069546405329845,-3.453709531882227,1.7081146440015273,8.79,-1.37,11.25,-0.11,11.02,0.57,7.04,-6.33,7.2,-7.12
1730819650683585280,6.704493963271598,-3.425730144919677,1.694164968619014,8.72,-1.37,11.25,-0.11,11.02,0.56,7.04,-6.33,7.2,-7.12
1730819650783646464,6.700444529289935,-3.39106739830743,1.6838439314736804,8.64,-1.37,11.25,-0.11,11.03,0.54,7.04,-6.33,7.2,-7.12
1730819650883633408,6.69780051068192,-3.364106680493829,1.6833480248978947,8.56,-1.37,11.25,-0.11,11.04,0.53,7.04,-6.33,7.2,-7.12
1730819650983585280,6.695358058500943,-3.3244924327445,1.6822829181479888,8.48,-1.36,11.25,-0.11,11.05,0.52,7.04,-6.33,7.2,-7.12
1730819651083588352,6.693454003888968,-3.302932272054638,1.6764068850726064,8.4,-1.36,11.25,-0.11,11.05,0.5,7.05,-6.33,7.2,-7.12
1730819651183541248,6.688920546424821,-3.2705843081619386,1.6620021385961075,8.32,-1.36,11.25,-0.11,11.06,0.49,7.05,-6.33,7.2,-7.12
1730819651283526144,6.68684068098047,-3.2352704960466645,1.6466288002667306,8.24,-1.36,11.25,-0.11,11.07,0.48,7.05,-6.33,7.2,-7.12
1730819651383594240,6.686589389962332,-3.197758548443423,1.6471083256473027,8.16,-1.35,11.25,-0.11,11.08,0.47,7.05,-6.33,7.2,-7.12
1730819651483593216,6.684277095106154,-3.1560845808936255,1.6476385695880351,8.08,-1.34,11.25,-0.12,11.07,0.48,7.05,-6.33,7.2,-7.12
1730819651583490304,6.683931978860455,-3.1335223509575854,1.6481451172120825,8.01,-1.33,11.25,-0.12,11.06,0.5,7.05,-6.33,7.21,-7.12
1730819651683694336,6.681086370592133,-3.0768083402037703,1.648213808462559,7.93,-1.32,11.25,-0.12,11.05,0.51,7.05,-6.33,7.21,-7.12
1730819651783736576,6.678176979196469,-3.0429673646128674,1.6480581828087286,7.85,-1.31,11.25,-0.12,11.05,0.53,7.05,-6.33,7.21,-7.12
1730819651883717376,6.676438508504561,-3.0090917873046923,1.6472072011651464,7.77,-1.3,11.25,-0.12,11.04,0.54,7.05,-6.33,7.21,-7.12
1730819651983620352,6.67479720474305,-2.9826305778751423,1.6453462893487305,7.69,-1.29,11.25,-0.12,11.03,0.56,7.05,-6.33,7.21,-7.12
1730819652083598336,6.671894994593477,-2.9407611031155207,1.6218502375817578,7.61,-1.28,11.25,-0.12,11.02,0.57,7.06,-6.33,7.21,-7.12
1730819652183658240,6.670244871779778,-2.907018613129499,1.5995027840997635,7.53,-1.27,11.25,-0.12,11.02,0.59,7.06,-6.33,7.21,-7.11
1730819652283647232,6.668653818186129,-2.8852407151166797,1.5824894487689765,7.45,-1.26,11.25,-0.12,11.01,0.6,7.06,-6.33,7.21,-7.11
1730819652383642368,6.6676551618308135,-2.8565301553426248,1.5749589630295464,7.37,-1.25,11.25,-0.12,11.0,0.62,7.06,-6.33,7.21,-7.11
1730819652483667456,6.6666877688111645,-2.814197833803814,1.5640320694884726,7.28,-1.28,11.25,-0.12,11.01,0.62,7.06,-6.33,7.21,-7.11
1730819652583663360,6.666584665802365,-2.7941798964977136,1.5410983566689513,7.19,-1.31,11.25,-0.12,11.02,0.63,7.06,-6.33,7.21,-7.11
1730819652683721472,6.667810642850272,-2.7650600099774265,1.5199363522782425,7.1,-1.34,11.25,-0.12,11.02,0.63,7.06,-6.33,7.21,-7.11
1730819652783705600,6.668879868653877,-2.7407995572682564,1.5079561756174507,7.01,-1.36,11.25,-0.12,11.03,0.63,7.06,-6.33,7.21,-7.11
1730819652883774464,6.671381257375512,-2.7035941309606515,1.502160218878234,6.92,-1.39,11.25,-0.12,11.04,0.64,7.06,-6.33,7.21,-7.11
1730819652983747584,6.672949790045293,-2.6698619069063523,1.5027520793415965,6.82,-1.42,11.25,-0.12,11.05,0.64,7.07,-6.33,7.21,-7.11
