timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730821078370407424,5.449416951136734,-5.89538012136572,1.2201653844882618,2.79,-2.03,3.14,0.26,10.19,0.98,10.03,-1.24,7.12,-5.62
1730821078470340352,5.448250219209694,-5.894856177546671,1.2197120439078717,2.79,-2.03,3.14,0.25,10.18,0.98,10.03,-1.24,7.12,-5.62
1730821078570502400,5.4508689633019305,-5.896123666361914,1.2204014991352263,2.8,-2.03,3.14,0.25,10.17,0.97,10.03,-1.24,7.12,-5.62
1730821078670489344,5.449842716408574,-5.895396839029817,1.2200932900403456,2.8,-2.03,3.14,0.25,10.17,0.97,10.03,-1.24,7.12,-5.62
1730821078770435328,5.449331024815266,-5.895214643387093,1.2200174007094486,2.8,-2.03,3.15,0.24,10.16,0.96,10.03,-1.24,7.12,-5.61
1730821078870433280,5.448467847499662,-5.894508061706556,1.2195951159807747,2.81,-2.03,3.15,0.24,10.16,0.96,10.02,-1.24,7.12,-5.61
1730821078970371584,5.44893045607086,-5.895816108007065,1.2199635857159234,2.81,-2.03,3.15,0.23,10.15,0.96,10.02,-1.24,7.12,-5.61
1730821079070446592,5.455100061339236,-5.891955013563234,1.2367808298302252,2.81,-2.03,3.15,0.23,10.14,0.95,10.02,-1.24,7.12,-5.61
1730821079170350336,5.462247809122127,-5.87343169303378,1.2704364174665843,2.81,-2.03,3.15,0.23,10.14,0.95,10.02,-1.23,7.12,-5.6
1730821079270385408,5.470036943229487,-5.856306998261949,1.296295219857708,2.82,-2.02,3.15,0.22,10.13,0.94,10.02,-1.23,7.13,-5.6
1730821079370384384,5.480642732323779,-5.824405936595487,1.304908657398116,2.82,-2.02,3.15,0.22,10.12,0.94,10.02,-1.23,7.13,-5.6
1730821079470380544,5.485742294036204,-5.797800844193755,1.3027406078017516,2.82,-2.02,3.15,0.21,10.12,0.94,10.01,-1.23,7.13,-5.6
1730821079570230272,5.494701838686144,-5.773480015898436,1.30164281519741,2.83,-2.02,3.15,0.21,10.11,0.93,10.01,-1.23,7.13,-5.6
1730821079670220288,5.501280009656109,-5.754455770949442,1.3068859199718734,2.83,-2.02,3.16,0.21,10.11,0.93,10.01,-1.23,7.13,-5.59
1730821079770426624,5.508825487498255,-5.732456524871246,1.3115665372631726,2.83,-2.02,3.16,0.2,10.1,0.92,10.01,-1.23,7.13,-5.59
1730821079870399488,5.51445794985782,-5.711288724025144,1.3156755593031082,2.83,-2.02,3.16,0.2,10.09,0.92,10.01,-1.23,7.13,-5.59
1730821079970396416,5.519146620310478,-5.691089390533238,1.3170062160840463,2.84,-2.02,3.16,0.2,10.09,0.92,10.0,-1.23,7.13,-5.59
1730821080070381312,5.525400896904307,-5.671555076330946,1.3175505247713666,2.84,-2.02,3.16,0.19,10.08,0.91,10.0,-1.23,7.13,-5.58
1730821080170311424,5.530753019485785,-5.651840405014232,1.3170237184837004,2.84,-2.02,3.16,0.19,10.07,0.91,10.0,-1.23,7.14,-5.58
1730821080270439424,5.53476794807717,-5.631630716993465,1.3126915634304783,2.85,-2.02,3.16,0.18,10.07,0.9,10.0,-1.22,7.14,-5.58
1730821080370350336,5.54148083218842,-5.608521322416568,1.301831326670455,2.91,-2.03,3.19,0.17,10.02,0.88,9.94,-1.25,7.11,-5.5
1730821080470397440,5.545566946267198,-5.592859513770447,1.2936141282486984,2.98,-2.03,3.21,0.15,9.97,0.86,9.89,-1.28,7.08,-5.42
1730821080570314496,5.553337261917588,-5.574933268110109,1.2848933009618937,3.04,-2.03,3.24,0.13,9.92,0.84,9.83,-1.3,7.06,-5.34
