timestamp,x,y,column,robot_x,robot_y,robot_yaw_rad
1730213460655314432,3.44,-0.99,4,2.644111714244344,-0.7865855567759972,0.0604288929133008
1730213460755388160,3.46,-1.0,4,2.644190548901016,-0.7865806087619311,0.0603987271271127
1730213460855385344,3.47,-1.0,4,2.6443431323649667,-0.7865711395861802,0.0605131254703047
1730213460955403264,3.48,-1.01,4,2.6444440955460102,-0.7865650059206157,0.0606666068533459
1730213461055415296,3.49,-1.02,4,2.644508025745106,-0.7865611106501855,0.0605026905817033
1730213461155404288,3.5,-1.03,4,2.6446176429191284,-0.7865543221274677,0.0604355344459783
1730213461255409408,3.51,-1.03,4,2.6447466108246784,-0.7865464491567662,0.0602347580160364
1730213461355307264,3.6,-1.03,4,2.644863043518725,-0.7865393786803673,0.0602468826768477
1730213461455385344,3.68,-1.02,4,2.644954771712764,-0.7865338247817788,0.0601584257572367
1730213461555428608,3.76,-1.02,4,2.6450113584036066,-0.7865304124624233,0.0600714093373346
1730213461655384320,3.84,-1.01,4,2.64504281791464,-0.7865285200284207,0.0599646800574535
1730213461755372288,3.92,-1.0,4,2.6450871709157644,-0.7865258058187969,0.060061991266999
1730213461855359232,4.0,-1.0,4,2.6461195273109106,-0.7864626678508131,0.0585180195532096
1730213461955298304,4.09,-0.99,4,2.655096460692176,-0.7859388458182988,0.0554383841589982
1730213462055273216,4.17,-0.99,4,2.674244295103477,-0.7848780382154835,0.0541474694535904
1730213462155232512,4.25,-0.98,4,2.7147184879481374,-0.7826937271420584,0.0521120554446598
1730213462255352576,4.33,-0.98,4,2.7571935793176965,-0.7805409417359561,0.048508124485539
1730213462355301376,4.42,-0.98,4,2.81419002601949,-0.7849213787112466,0.0377020147920163
1730213462455267328,4.5,-0.98,4,2.8613226577748554,-0.7831950568573582,0.0348788599551207
1730213462555332352,4.59,-0.98,4,2.912465210126817,-0.7815912213540481,0.022065973858596
1730213462655346432,4.68,-0.98,4,2.9690194128246983,-0.7826055572153391,-0.0017527411721099
1730213462755352576,4.77,-0.98,4,3.0196110437383537,-0.7828403320675386,-0.0079179527253508
1730213462855190272,4.85,-0.98,4,3.0728011940167543,-0.7884776984505666,-0.0271984048159024
1730213462955229184,4.94,-0.98,4,3.121641776699472,-0.790780374648687,-0.072226541155176
1730213463055258368,5.03,-0.98,4,3.169451848700321,-0.7956452512972714,-0.1126037990738741
1730213463155384576,5.11,-0.98,4,3.2179925340052837,-0.8012906338698749,-0.1212056392967635
1730213463255342592,5.2,-0.98,4,3.26638722154466,-0.8072919462675473,-0.1256225141871334
1730213463355323648,5.28,-0.98,4,3.3252588362230617,-0.8173096047182224,-0.1302843633373184
1730213463455396352,5.36,-0.99,4,3.3737195283408097,-0.8237231114946241,-0.1320202930306329
1730213463555371520,5.44,-0.99,4,3.422329243648872,-0.8298471347340163,-0.1135701710203226
1730213463655411456,5.52,-0.99,4,3.4704199894753267,-0.8377464361308313,-0.0858856435324117
1730213463755336448,5.6,-1.0,4,3.51819689126466,-0.8412447201958588,-0.0614758426568419
1730213463855349504,5.68,-1.0,4,3.563792032578492,-0.8440576391723302,-0.0614990369808743
1730213463955328512,5.76,-1.01,4,3.6114220923755376,-0.8535658555439745,-0.0663644792665668
1730213464055294464,5.84,-1.01,4,3.6580755334645088,-0.8567440190178542,-0.0704796609721078
1730213464155292416,5.92,-1.01,4,3.7082033588529697,-0.8603960853696824,-0.0752500683079472
1730213464255376640,6.0,-1.02,4,3.7617472171603152,-0.8655089010812073,-0.0781716863245957
1730213464355460352,6.08,-1.04,4,3.828487876869882,-0.8707705207635595,-0.080558644386895
1730213464455407360,6.16,-1.06,4,3.899370477054677,-0.8784427742079265,-0.0854226528684489
1730213464555364352,6.24,-1.08,4,3.9617733379497526,-0.8839034977925857,-0.0888128190905128
1730213464655365376,6.31,-1.09,4,4.033483719760235,-0.8905111585176777,-0.0943694501435803
1730213464755415552,6.39,-1.11,4,4.104518200151259,-0.8973758700483924,-0.0990254082027746
1730213464855363328,6.47,-1.13,4,4.18332600502149,-0.9036554869041196,-0.1051056390558427
1730213464955454464,6.55,-1.15,4,4.265111117555687,-0.9124858520825694,-0.1111692782667298
1730213465055418368,6.63,-1.17,4,4.348110646702441,-0.9242307685301892,-0.1187236706053303
1730213465155342336,6.71,-1.19,4,4.429777399192357,-0.9341930371077912,-0.124224028413578
1730213465255354368,6.79,-1.21,4,4.508216350811818,-0.9461997775096715,-0.1290104184240335
1730213465355301376,6.88,-1.21,4,4.590960851950994,-0.9570955515449612,-0.1331797571113448
1730213465455482368,6.98,-1.22,4,4.669624709795869,-0.971850047828447,-0.1384750920474508
1730213465555448576,7.07,-1.23,4,4.75183282159476,-0.9829880413345063,-0.126765614946103
1730213465655441408,7.17,-1.24,4,4.830826371080359,-0.991953178228851,-0.1039942965448381
1730213465755442432,7.26,-1.24,4,4.913094370210199,-1.000350998360535,-0.101287345626065
1730213465855472640,7.36,-1.25,4,4.978411553348813,-1.0055720955719183,-0.1016334631296622
1730213465955388672,7.45,-1.26,4,5.061246890881736,-1.01418106751754,-0.1056407270537628
1730213466055402496,7.54,-1.27,4,5.141643814323284,-1.0211283551657997,-0.1056543504998834
1730213466155396352,7.64,-1.27,4,5.21288297345186,-1.028736027213223,-0.107257629923216
1730213466255337472,7.73,-1.28,4,5.287440031965438,-1.0380096175991298,-0.0965364013594297
1730213466355290368,7.79,-1.28,4,5.363754611859848,-1.0446820181463068,-0.0762911821929453
1730213466455362560,7.84,-1.29,4,5.437250732980955,-1.051977990483626,-0.071997785372545
1730213466555294464,7.9,-1.29,4,5.513703702202746,-1.057490873289561,-0.0736351430278462
1730213466655511296,7.96,-1.29,4,5.579353087775892,-1.063459344882609,-0.0761118357705076
1730213466755500288,8.01,-1.29,4,5.658033861549906,-1.069616284855901,-0.0808024670204843
1730213466855509248,8.07,-1.29,4,5.740950319062995,-1.0805919787469351,-0.087930211219785
1730213466955481344,8.12,-1.3,4,5.830610770914478,-1.088575746243552,-0.0907332956932318
1730213467055373312,8.18,-1.3,4,5.926850192046533,-1.100917756233157,-0.0996560188470508
1730213467155383296,8.23,-1.3,4,6.00782185683946,-1.1091986570090837,-0.1045693045056082
1730213467255357184,8.29,-1.3,4,6.113030830519557,-1.1204808125479808,-0.1104596905556109
1730213467355466240,8.3,-1.29,4,6.213235004266838,-1.134142575614466,-0.1175634190929269
1730213467455470336,8.3,-1.28,4,6.2971599120248,-1.1443101207354172,-0.1226496255772944
1730213467555384320,8.31,-1.28,4,6.402368722104238,-1.1573586135267273,-0.1272565255159278
1730213467655387392,8.32,-1.27,4,6.502770623736939,-1.1687651117917388,-0.1330993338635669
1730213467755323392,8.32,-1.26,4,6.601697258179717,-1.18224128182947,-0.1382254997186127
1730213467855410432,8.33,-1.25,4,6.700814901182596,-1.201693463739547,-0.1476937387343929
1730213467955356416,8.34,-1.24,4,6.799688190498637,-1.2166517762148277,-0.1533711299060706
1730213468055399424,8.35,-1.23,4,6.896532637603496,-1.2373701466715137,-0.1614280202936675
1730213468155493376,8.35,-1.22,4,6.994593648778605,-1.2534397149839436,-0.1642961826768217
1730213468255298304,8.36,-1.21,4,7.0937852991125325,-1.2729899269013325,-0.171750237550497
1730213468355317248,8.36,-1.17,4,7.19160535178218,-1.290229232341261,-0.1774631221963393
1730213468455315456,8.36,-1.12,4,7.290447343522644,-1.309079358296637,-0.1844656920021674
1730213468555253248,8.37,-1.07,4,7.387696654561399,-1.3274770184840328,-0.1899658118244344
1730213468655258368,8.37,-1.02,4,7.477318430903412,-1.3495696721575885,-0.1976127979479372
1730213468755284224,8.37,-0.97,4,7.573963614504853,-1.3690608677035625,-0.2004751914532522
1730213468855312384,8.35,-0.91,4,7.684378255208463,-1.3907033968157885,-0.2039465076482927
1730213468955318272,8.34,-0.85,4,7.77169895921809,-1.4090299639000567,-0.209804255917024
1730213469055229440,8.32,-0.79,4,7.860328568878217,-1.432008431950738,-0.2191860103170712
1730213469155203328,8.3,-0.73,4,7.956979155012569,-1.453865358905106,-0.2260527271928763
1730213469255273216,8.29,-0.67,4,8.052696527029342,-1.4802703575169205,-0.2321409973031754
1730213469355278336,8.29,-0.68,4,8.148632541157943,-1.5027749348320911,-0.2157584092173281
1730213469455259392,8.29,-0.69,4,8.243392294529114,-1.5252503195566915,-0.1464810002955548
1730213469555362560,8.29,-0.7,4,8.336661044378362,-1.5349885652752728,-0.0465183913827183
1730213469655405568,8.29,-0.71,4,8.428909153178063,-1.5362387701619005,0.0416463548574362
1730213469755334400,8.29,-0.71,4,8.524111675604322,-1.5306926893830657,0.0718601772649321
1730213469855414272,8.29,-0.72,4,8.616842587089264,-1.5298923825579989,0.076908117872317
1730213469955265536,8.29,-0.72,4,8.718114577120106,-1.522169909944866,0.076901415777526
1730213470055296512,8.29,-0.72,4,8.802755797042899,-1.516743784205079,0.0754143823818206
1730213470155321344,8.29,-0.72,4,8.88605566594259,-1.5107522995034952,0.0571265044595392
1730213470255398400,8.29,-0.72,4,8.975416644965538,-1.506876089729447,0.0374036045955547
1730213470355321344,8.29,-0.73,4,9.069410124340555,-1.5036895036580726,0.0305414316212888
1730213470455216384,8.29,-0.73,4,9.145206721301852,-1.5012731298759816,0.0222571761795917
1730213470555273472,8.29,-0.73,4,9.2268269096381,-1.4996867740391824,0.0160229323534326
1730213470655390208,8.3,-0.73,4,9.321599597273886,-1.4973880422388843,-0.0035273540407692
1730213470755385344,8.3,-0.73,4,9.415924339955016,-1.4986669333279958,-0.0236452815521271
1730213470855445504,8.3,-0.73,4,9.50570398902392,-1.5033071576931576,-0.0342815914288303
1730213470955325440,8.3,-0.74,4,9.600319548603132,-1.50706787601802,-0.0525976417855229
1730213471055373312,8.3,-0.74,4,9.693082281976167,-1.511324786009751,-0.0924944590925728
1730213471155366144,8.3,-0.74,4,9.786520276113938,-1.5218484290450376,-0.1312390051072422
1730213471255359488,8.3,-0.74,4,9.879453982605508,-1.5348586100707915,-0.1437735443377102
1730213471355265280,8.34,-0.73,4,9.971589262227594,-1.5485453021327056,-0.1529540056594382
1730213471455383296,8.38,-0.72,4,10.051905097991824,-1.5659038421855864,-0.1600942522435872
1730213471555373312,8.41,-0.71,4,10.118623373806225,-1.5768083729720053,-0.1623154749840899
1730213471655380224,8.45,-0.7,4,10.167543564529096,-1.5835260781961833,-0.1653440591802082
1730213471755299328,8.49,-0.69,4,10.207471595772102,-1.590264507143985,-0.1667698305813141
1730213471855408384,8.52,-0.68,4,10.230226596369036,-1.594134963276374,-0.1664963272243266
1730213471955406336,8.56,-0.67,4,10.236194126616711,-1.5951858507959302,-0.167395012352587
1730213472055378432,8.6,-0.66,4,10.23621838432776,-1.5951881412461308,-0.1671930290842199
1730213472155369216,8.64,-0.65,4,10.23599115940526,-1.5951395611318302,-0.1674899149143296
1730213472255356416,8.67,-0.64,4,10.238444331139082,-1.5923930774882409,-0.1660169899423254
1730213472355363328,8.76,-0.64,4,10.238669849643747,-1.5924195765151838,-0.1663387429472521
1730213472455364352,8.85,-0.64,4,10.238253727789706,-1.5923424033399427,-0.1665041195717228
1730213472555365376,8.93,-0.64,4,10.238079129157146,-1.5923052537777729,-0.1666920966261427
1730213472655295488,9.02,-0.63,4,10.2389151432396,-1.592436799108346,-0.161655186453658
1730213472755305216,9.11,-0.63,4,10.238739787280489,-1.592415143988445,-0.1248584882900592
1730213472855337472,9.2,-0.63,4,10.238831611158249,-1.5924786690532828,-0.0313747705374905
1730213472955365376,9.28,-0.63,4,10.240401096086051,-1.5925808156778711,0.091556812658031
