timestamp,robot_x,robot_y,robot_yaw_rad,x1,y1,x2,y2,x3,y3,x4,y4,x5,y5
1730827308414455296,5.928430246315378,-2.288967536554066,1.5830428343929135,9.44,0.01,11.12,-0.72,10.65,1.11,2.3,-1.12,2.79,0.87
1730827308514397440,5.927960715928014,-2.288217059288063,1.583161926015448,9.44,0.01,11.11,-0.74,10.65,1.11,2.3,-1.12,2.79,0.87
1730827308614346496,5.927410317212331,-2.2884433202769303,1.5829353305238945,9.44,0.01,11.1,-0.75,10.65,1.11,2.3,-1.12,2.79,0.87
1730827308714340352,5.927851811739897,-2.289581576490831,1.5830191027194813,9.44,0.01,11.09,-0.76,10.65,1.11,2.3,-1.12,2.79,0.87
1730827308814367488,5.9280737743536065,-2.288675635728284,1.5829610227692157,9.44,0.01,11.08,-0.78,10.65,1.11,2.3,-1.12,2.79,0.87
1730827308914377216,5.927910847352018,-2.288164153404389,1.582540823728643,9.44,0.01,11.07,-0.79,10.65,1.1,2.3,-1.12,2.79,0.87
1730827309014429440,5.929151600355065,-2.288673186967303,1.5828499740546047,9.44,0.01,11.07,-0.8,10.65,1.1,2.3,-1.12,2.79,0.87
1730827309114385408,5.927894583878824,-2.2881552255964395,1.5828303423014398,9.44,0.01,11.06,-0.82,10.65,1.1,2.3,-1.12,2.79,0.87
1730827309214372352,5.928441285146502,-2.288318791077514,1.5827647179733704,9.44,0.0,11.05,-0.83,10.65,1.1,2.3,-1.12,2.79,0.87
1730827309314406400,5.928686432312592,-2.2878775683093915,1.5826316547815085,9.44,0.0,11.04,-0.84,10.65,1.1,2.3,-1.12,2.79,0.87
1730827309414389248,5.928782053127913,-2.288303350992126,1.582728103784232,9.44,0.0,11.03,-0.86,10.65,1.1,2.3,-1.12,2.79,0.87
1730827309514371328,5.928894151619791,-2.2893756618562975,1.5828580009954032,9.44,0.0,11.02,-0.87,10.65,1.1,2.3,-1.12,2.79,0.87
1730827309614383104,5.9278939447696475,-2.288759373017253,1.5828875581807746,9.44,-0.0,11.01,-0.88,10.65,1.1,2.3,-1.12,2.79,0.87
1730827309714378240,5.927495403320203,-2.288255722476073,1.582309440927215,9.44,-0.0,11.0,-0.9,10.65,1.1,2.3,-1.12,2.79,0.87
